#k1  k2  Akw_up(w_target)    Akw_dn(w_target)
10  34  0.0134902  0.00355829
10  35  0.012981  0.00464508
10  36  0.0125193  0.00619066
10  37  0.0121059  0.00842951
10  38  0.0117398  0.01174
10  39  0.011419  0.016746
10  40  0.0111411  0.0244954
10  41  0.0109033  0.0367724
10  42  0.010703  0.0566105
10  43  0.0105378  0.0890058
10  44  0.0104056  0.14137
10  45  0.0103046  0.221654
10  46  0.0102335  0.329089
10  47  0.0101912  0.435421
10  48  0.0101772  0.482451

11  0  0.00762896  0.787202
11  1  0.00763641  0.688973
11  2  0.00765885  0.483378
11  3  0.00769649  0.29891
11  4  0.00774969  0.176765
11  5  0.00781896  0.104855
11  6  0.0079049  0.0637733
11  7  0.00800819  0.040079
11  8  0.00812958  0.0260568
11  9  0.00826977  0.0174973
11  10  0.00842938  0.0121061
11  11  0.00860877  0.00860891
11  12  0.00880793  0.00627849
11  13  0.00902621  0.00468794
11  14  0.00926212  0.00357932
11  15  0.009513  0.00279262
11  16  0.00977472  0.00222607
11  17  0.0100414  0.00181354
11  18  0.0103054  0.0015112
11  19  0.0105571  0.00128962
11  20  0.0107856  0.00112879
11  21  0.0109795  0.00101516
11  22  0.0111275  0.000939638
11  23  0.0112205  0.000896457
11  24  0.0112522  0.000882406
11  25  0.0112205  0.000896457
11  26  0.0111275  0.000939638
11  27  0.0109795  0.00101516
11  28  0.0107856  0.00112879
11  29  0.0105571  0.00128962
11  30  0.0103054  0.0015112
11  31  0.0100414  0.00181354
11  32  0.00977472  0.00222607
11  33  0.009513  0.00279262
11  34  0.00926212  0.00357932
11  35  0.00902621  0.00468794
11  36  0.00880793  0.00627849
11  37  0.00860877  0.00860891
11  38  0.00842938  0.0121061
11  39  0.00826977  0.0174973
11  40  0.00812958  0.0260568
11  41  0.00800819  0.040079
11  42  0.0079049  0.0637733
11  43  0.00781896  0.104855
11  44  0.00774969  0.176765
11  45  0.00769649  0.29891
11  46  0.00765885  0.483378
11  47  0.00763641  0.688973
11  48  0.00762896  0.787202

12  0  0.00578492  1.60571
12  1  0.00578881  1.32527
12  2  0.00580049  0.814321
12  3  0.00582006  0.438903
12  4  0.00584762  0.232506
12  5  0.00588334  0.12731
12  6  0.00592741  0.0731689
12  7  0.00598001  0.0441803
12  8  0.00604134  0.0279157
12  9  0.00611152  0.0183651
12  10  0.00619058  0.0125196
12  11  0.00627841  0.00880807
12  12  0.00637467  0.00637475
12  13  0.00647871  0.00473445
12  14  0.00658948  0.00360199
12  15  0.00670544  0.00280421
12  16  0.00682446  0.00223289
12  17  0.00694377  0.00181864
12  18  0.00705995  0.00151601
12  19  0.00716904  0.00129473
12  20  0.0072667  0.0011344
12  21  0.00734852  0.00102124
12  22  0.0074104  0.000946106
12  23  0.007449  0.000903163
12  24  0.00746212  0.000889193
12  25  0.007449  0.000903163
12  26  0.0074104  0.000946106
12  27  0.00734852  0.00102124
12  28  0.0072667  0.0011344
12  29  0.00716904  0.00129473
12  30  0.00705995  0.00151601
12  31  0.00694377  0.00181864
12  32  0.00682446  0.00223289
12  33  0.00670544  0.00280421
12  34  0.00658948  0.00360199
12  35  0.00647871  0.00473445
12  36  0.00637467  0.00637475
12  37  0.00627841  0.00880807
12  38  0.00619058  0.0125196
12  39  0.00611152  0.0183651
12  40  0.00604134  0.0279157
12  41  0.00598001  0.0441803
12  42  0.00592741  0.0731689
12  43  0.00588334  0.12731
12  44  0.00584762  0.232506
12  45  0.00582006  0.438903
12  46  0.00580049  0.814321
12  47  0.00578881  1.32527
12  48  0.00578492  1.60571

13  0  0.00444178  5.33215
13  1  0.00444377  3.80006
13  2  0.00444975  1.74601
13  3  0.00445974  0.732447
13  4  0.00447379  0.326988
13  5  0.00449192  0.160253
13  6  0.0045142  0.0856667
13  7  0.00454065  0.0492791
13  8  0.00457129  0.0301192
13  9  0.00460611  0.0193589
13  10  0.00464503  0.0129812
13  11  0.00468788  0.00902636
13  12  0.00473439  0.0064788
13  13  0.00478414  0.0047842
13  14  0.00483653  0.00362605
13  15  0.00489075  0.00281646
13  16  0.00494575  0.00224007
13  17  0.00500023  0.00182399
13  18  0.00505268  0.00152104
13  19  0.0051014  0.00130007
13  20  0.00514459  0.00114024
13  21  0.00518046  0.00102758
13  22  0.00520741  0.000952836
13  23  0.00522414  0.000910139
13  24  0.00522982  0.000896251
13  25  0.00522414  0.000910139
13  26  0.00520741  0.000952836
13  27  0.00518046  0.00102758
13  28  0.00514459  0.00114024
13  29  0.0051014  0.00130007
13  30  0.00505268  0.00152104
13  31  0.00500023  0.00182399
13  32  0.00494575  0.00224007
13  33  0.00489075  0.00281646
13  34  0.00483653  0.00362605
13  35  0.00478414  0.0047842
13  36  0.00473439  0.0064788
13  37  0.00468788  0.00902636
13  38  0.00464503  0.0129812
13  39  0.00460611  0.0193589
13  40  0.00457129  0.0301192
13  41  0.00454065  0.0492791
13  42  0.0045142  0.0856667
13  43  0.00449192  0.160253
13  44  0.00447379  0.326988
13  45  0.00445974  0.732447
13  46  0.00444975  1.74601
13  47  0.00444377  3.80006
13  48  0.00444178  5.33215

14  0  0.00345649  60.0536
14  1  0.0034575  34.2099
14  2  0.00346054  6.45513
14  3  0.00346562  1.51959
14  4  0.00347274  0.504832
14  5  0.00348191  0.210762
14  6  0.00349313  0.102559
14  7  0.00350641  0.05563
14  8  0.00352172  0.0327161
14  9  0.00353902  0.0204859
14  10  0.00355825  0.0134904
14  11  0.00357928  0.00926228
14  12  0.00360195  0.00658957
14  13  0.00362601  0.00483659
14  14  0.00365115  0.00365119
14  15  0.00367695  0.00282918
14  16  0.0037029  0.00224749
14  17  0.0037284  0.00182952
14  18  0.00375275  0.00152622
14  19  0.00377519  0.00130555
14  20  0.00379494  0.00114623
14  21  0.00381126  0.00103408
14  22  0.00382346  0.000959723
14  23  0.00383101  0.000917273
14  24  0.00383357  0.000903469
14  25  0.00383101  0.000917273
14  26  0.00382346  0.000959723
14  27  0.00381126  0.00103408
14  28  0.00379494  0.00114623
14  29  0.00377519  0.00130555
14  30  0.00375275  0.00152622
14  31  0.0037284  0.00182952
14  32  0.0037029  0.00224749
14  33  0.00367695  0.00282918
14  34  0.00365115  0.00365119
14  35  0.00362601  0.00483659
14  36  0.00360195  0.00658957
14  37  0.00357928  0.00926228
14  38  0.00355825  0.0134904
14  39  0.00353902  0.0204859
14  40  0.00352172  0.0327161
14  41  0.00350641  0.05563
14  42  0.00349313  0.102559
14  43  0.00348191  0.210762
14  44  0.00347274  0.504832
14  45  0.00346562  1.51959
14  46  0.00346054  6.45513
14  47  0.0034575  34.2099
14  48  0.00345649  60.0536

15  0  0.00272873  6.67418
15  1  0.00272926  10.7617
15  2  0.00273087  63.0084
15  3  0.00273354  5.00152
15  4  0.00273728  0.897304
15  5  0.0027421  0.292679
15  6  0.00274798  0.125785
15  7  0.00275491  0.063541
15  8  0.00276288  0.0357519
15  9  0.00277185  0.0217479
15  10  0.00278178  0.0140437
15  11  0.00279259  0.00951317
15  12  0.00280419  0.00670554
15  13  0.00281643  0.00489081
15  14  0.00282915  0.00367699
15  15  0.00284213  0.00284215
15  16  0.00285511  0.00225504
15  17  0.00286779  0.00183511
15  18  0.00287983  0.00153145
15  19  0.00289087  0.00131108
15  20  0.00290054  0.00115226
15  21  0.0029085  0.0010406
15  22  0.00291443  0.000966641
15  23  0.00291809  0.000924437
15  24  0.00291933  0.000910717
15  25  0.00291809  0.000924437
15  26  0.00291443  0.000966641
15  27  0.0029085  0.0010406
15  28  0.00290054  0.00115226
15  29  0.00289087  0.00131108
15  30  0.00287983  0.00153145
15  31  0.00286779  0.00183511
15  32  0.00285511  0.00225504
15  33  0.00284213  0.00284215
15  34  0.00282915  0.00367699
15  35  0.00281643  0.00489081
15  36  0.00280419  0.00670554
15  37  0.00279259  0.00951317
15  38  0.00278178  0.0140437
15  39  0.00277185  0.0217479
15  40  0.00276288  0.0357519
15  41  0.00275491  0.063541
15  42  0.00274798  0.125785
15  43  0.0027421  0.292679
15  44  0.00273728  0.897304
15  45  0.00273354  5.00152
15  46  0.00273087  63.0084
15  47  0.00272926  10.7617
15  48  0.00272873  6.67418

16  0  0.00218806  1.64912
16  1  0.00218838  2.1075
16  2  0.00218934  5.59622
16  3  0.00219095  54.2361
16  4  0.00219319  2.0314
16  5  0.00219607  0.435541
16  6  0.00219959  0.158273
16  7  0.00220372  0.0733624
16  8  0.00220847  0.039258
16  9  0.0022138  0.0231385
16  10  0.00221967  0.0146342
16  11  0.00222605  0.00977489
16  12  0.00223287  0.00682456
16  13  0.00224005  0.00494581
16  14  0.00224747  0.00370294
16  15  0.00225502  0.00285513
16  16  0.00226254  0.00226256
16  17  0.00226986  0.00184067
16  18  0.00227678  0.00153663
16  19  0.0022831  0.00131654
16  20  0.00228862  0.00115821
16  21  0.00229315  0.00104703
16  22  0.00229652  0.000973452
16  23  0.0022986  0.000931487
16  24  0.00229931  0.000917848
16  25  0.0022986  0.000931487
16  26  0.00229652  0.000973452
16  27  0.00229315  0.00104703
16  28  0.00228862  0.00115821
16  29  0.0022831  0.00131654
16  30  0.00227678  0.00153663
16  31  0.00226986  0.00184067
16  32  0.00226254  0.00226256
16  33  0.00225502  0.00285513
16  34  0.00224747  0.00370294
16  35  0.00224005  0.00494581
16  36  0.00223287  0.00682456
16  37  0.00222605  0.00977489
16  38  0.00221967  0.0146342
16  39  0.0022138  0.0231385
16  40  0.00220847  0.039258
16  41  0.00220372  0.0733624
16  42  0.00219959  0.158273
16  43  0.00219607  0.435541
16  44  0.00219319  2.0314
16  45  0.00219095  54.2361
16  46  0.00218934  5.59622
16  47  0.00218838  2.1075
16  48  0.00218806  1.64912

17  0  0.00178484  0.726246
17  1  0.00178508  0.857442
17  2  0.00178582  1.56113
17  3  0.00178704  8.44318
17  4  0.00178874  7.74802
17  5  0.00179093  0.709979
17  6  0.00179359  0.204396
17  7  0.00179672  0.0854449
17  8  0.0018003  0.0432357
17  9  0.00180432  0.0246383
17  10  0.00180874  0.01525
17  11  0.00181352  0.0100416
17  12  0.00181863  0.00694387
17  13  0.00182398  0.00500029
17  14  0.0018295  0.00372844
17  15  0.0018351  0.00286781
17  16  0.00184066  0.00226987
17  17  0.00184605  0.00184606
17  18  0.00185114  0.00154165
17  19  0.00185577  0.00132181
17  20  0.00185981  0.00116394
17  21  0.00186312  0.00105322
17  22  0.00186557  0.000980003
17  23  0.00186709  0.000938266
17  24  0.0018676  0.000924704
17  25  0.00186709  0.000938266
17  26  0.00186557  0.000980003
17  27  0.00186312  0.00105322
17  28  0.00185981  0.00116394
17  29  0.00185577  0.00132181
17  30  0.00185114  0.00154165
17  31  0.00184605  0.00184606
17  32  0.00184066  0.00226987
17  33  0.0018351  0.00286781
17  34  0.0018295  0.00372844
17  35  0.00182398  0.00500029
17  36  0.00181863  0.00694387
17  37  0.00181352  0.0100416
17  38  0.00180874  0.01525
17  39  0.00180432  0.0246383
17  40  0.0018003  0.0432357
17  41  0.00179672  0.0854449
17  42  0.00179359  0.204396
17  43  0.00179093  0.709979
17  44  0.00178874  7.74802
17  45  0.00178704  8.44318
17  46  0.00178582  1.56113
17  47  0.00178508  0.857442
17  48  0.00178484  0.726246

18  0  0.00148394  0.413757
18  1  0.00148417  0.470358
18  2  0.00148487  0.7318
18  3  0.00148604  2.09956
18  4  0.00148767  63.6284
18  5  0.00148975  1.31303
18  6  0.00149229  0.270471
18  7  0.00149527  0.100041
18  8  0.00149868  0.0476322
18  9  0.00150249  0.0262104
18  10  0.00150667  0.0158737
18  11  0.00151119  0.0103056
18  12  0.001516  0.00706005
18  13  0.00152103  0.00505275
18  14  0.00152621  0.00375278
18  15  0.00153144  0.00287985
18  16  0.00153663  0.00227679
18  17  0.00154164  0.00185115
