# iter   OP_error_   E_class   E_quant    mu_   Total_Particles   OPs_.total_Den
0   0.726145025885738   -3289.62146449411   4340.43269712023    65.6404006593649   120   121.683722620136
1   0.14034866204074   -2593.90837186466   4803.92255400596    61.7242957220275   120   120.673443531818
2   0.0855735497150587   -2401.95228600073   4454.08202592405    61.547188762771   120   120.32440421928
3   0.0847115936864593   -2376.99864222606   4407.71211351226    61.4090507091748   120   120.301172395963
4   0.0768139605351508   -2157.68280704137   4007.01494902339    60.2067564527317   120   120.125676425723
5   0.0675953921133919   -1953.13431140209   3631.72583663033    59.1347520794411   120   120.087722893279
6   0.0572345558312929   -1768.76062792691   3303.50456821348    58.1327621712903   120   120.066638555919
7   0.0442906089747075   -1589.49298831026   2998.65089680108    57.1539429019413   120   120.030389620391
8   0.0295578226902263   -1429.08728773032   2737.62483987794    56.2866804790674   120   120.011923436158
9   0.014914442047947   -1293.90417539461   2528.25133504216    55.5647510966375   120   120.002372333649
10   0.00379117803169899   -1197.83286135923   2385.92477986014    55.058139943427   120   119.997431295887
11   0.0031852321788256   -1152.69637036537   2320.96587967463    54.8217645498818   120   119.994468842563
12   0.00172401834488818   -1166.0874735876   2340.09589732349    54.8918564889761   120   119.995893097618
13   0.000851737423864106   -1175.84498997032   2354.10039384438    54.943041467958   120   119.996611997111
14   0.000474174777254426   -1180.54859636534   2360.86029606287    54.9678190572117   120   119.997040652311
15   0.000332446601886883   -1187.51690754302   2370.72551842854    55.0054758076572   120   120.001863608824
16   0.000303881669107937   -1185.26901268594   2367.66373606669    54.9925965732317   120   119.997102450288
17   0.000369401262702292   -1188.55546301612   2372.35201647411    55.0100389816004   120   119.998391883308
18   7.4994819130687e-05   -1186.90691965677   2369.94168769215    55.001725694988   120   119.999322310374
19   5.79694338156187e-05   -1185.83311310972   2368.37696096178    54.9961834931347   120   119.999737485052
20   8.42292181730297e-06   -1186.41058660513   2369.19653524221    54.9991176820953   120   119.999939415963
21   6.89138243339677e-06   -1186.44947831817   2369.25725189944    54.9994437368093   120   119.999943764879
22   3.25385509969309e-06   -1186.41229882885   2369.1955528945    54.9991176948428   120   120.000005236089
23   1.81516064324718e-06   -1186.42529825062   2369.2205876236    54.9992807187621   120   119.999951364405
24   1.22132629688822e-06   -1186.42926996393   2369.22374674388    54.9992807214878   120   119.999988464272
25   9.403453246152e-07   -1186.43296839086   2369.22839486583    54.9992807155381   120   119.999986727622
26   7.10063324135212e-07   -1186.435912022   2369.23253948837    54.9992807085883   120   119.999975880614
27   4.89141686387197e-07   -1186.43618069891   2369.23340961047    54.9992807055068   120   119.99996443243
28   3.49615438766178e-07   -1186.43664938503   2369.23416376689    54.9992807039313   120   119.999960701281
29   2.50613824914455e-07   -1186.43700839954   2369.23471541851    54.999280702854   120   119.999958396798
30   1.79703466740846e-07   -1186.43726777322   2369.23511194391    54.9992807020858   120   119.999956774878
31   1.28861639440945e-07   -1186.43745394687   2369.23539639628    54.9992807015352   120   119.99995561423
32   9.24044104201751e-08   -1186.43758747906   2369.23560040466    54.9992807011403   120   119.999954782056
