# iter   OP_error_   E_class   E_quant    mu_   Total_Particles   OPs_.total_Den
0   0.662559842022318   -6579.24292898822   10874.47692473    125.073832925142   120   121.683722620136
1   0.105498861633082   -6261.71499293604   13271.1432574193    124.766666101086   120   120.673465551356
2   0.0713375896091031   -6668.11350110424   13946.1374648611    125.841306411392   120   120.298402231496
3   0.0477735435765447   -7330.03443775527   15063.7390223832    127.255353109241   120   119.951315905069
4   0.0297519509072227   -7961.91046187472   16161.0006004776    128.845712481914   120   119.880358713775
5   0.0226142636946577   -8289.83860414016   16734.7539754116    129.773352422863   120   119.978330482087
6   0.0177932512033867   -8523.86255902508   17156.4046629941    130.403290580416   120   120.013115468264
7   0.0141601015637804   -8716.4236179133   17510.517136228    130.901905819326   120   120.025787541688
8   0.0113831164485765   -8875.88665418778   17808.1828727918    131.30486660921   120   120.028785861689
9   0.00921889335526668   -9010.55982338276   18062.3964543459    131.640388259279   120   120.0282473166
10   0.00750695059353708   -9125.98003797338   18282.1491247509    131.925392569838   120   120.0266305867
11   0.00613809723994002   -9225.95361907623   18473.8160122959    132.170704435296   120   120.024801312364
12   0.00503509251446681   -9313.20657181484   18642.095371929    132.383990650096   120   120.023022824873
13   0.0041418483123959   -9389.79829467088   18790.5433313137    132.570663858157   120   120.021473940212
14   0.00341637761631494   -9457.2942709954   18921.9017208234    132.734559209037   120   120.020120249271
15   0.00284161579330265   -9511.66520804644   19030.1484766036    132.853317532358   120   120.005928331684
16   0.00232544265936026   -9567.76567701841   19140.156544552    132.98857138492   120   120.004354834173
17   0.00190100176748245   -9618.19721003725   19239.2842338518    133.109850756549   120   120.003146726443
18   0.00163429891336573   -9660.89026184959   19323.4229455271    133.212210198346   120   120.002183787144
19   0.00141260674504279   -9689.46040192889   19379.7321747991    133.281654471599   120   120.002308415969
20   0.00123443538225138   -9717.64255139582   19435.5352660929    133.348841122761   120   120.001298068449
21   0.00107122598496916   -9743.87357916159   19487.5461517874    133.411290338824   120   120.000351437939
22   0.000933988637978978   -9767.92936516739   19535.262739167    133.468776739286   120   119.999752116225
23   0.00081795499878038   -9789.68771405509   19578.4234480227    133.520848256499   120   119.999432752372
24   0.000720632826712579   -9809.21792045949   19617.2004462752    133.567730184062   120   119.999231941502
25   0.000638804031706566   -9826.68509244739   19651.8899166477    133.609647795377   120   119.999137394078
26   0.000569686818818532   -9842.26510819026   19682.863069222    133.647052274884   120   119.999040952011
27   0.000510954855994474   -9856.11871864456   19710.4100459831    133.680169186063   120   119.998945666787
28   0.000460866398585482   -9868.32932487413   19734.7365699262    133.709450439599   120   119.998788873385
29   0.000445419237338551   -9868.8919004576   19735.7044934448    133.711472652164   120   119.999570873421
30   0.0004412329004084   -9869.36017920369   19736.5888041716    133.712818780871   120   119.999822385449
31   0.000436634191543612   -9869.79716636265   19737.4360114312    133.713938793014   120   119.999916484564
32   0.000432251194084713   -9870.21814956262   19738.2747916265    133.715058957834   120   119.999945214328
33   0.000427913359315875   -9870.63727689206   19739.1051113559    133.716179220336   120   119.999992898459
34   0.000423690904963678   -9871.05169827374   19739.9003389588    133.717073697882   120   120.000041899087
35   0.000419509186706073   -9871.44600407948   19740.6873559771    133.717968258675   120   119.999998875611
36   0.000415398108224362   -9871.83940636146   19741.4664531281    133.718862923818   120   119.999978805919
37   0.000411350058275198   -9872.22823662323   19742.2377403285    133.719757687377   120   119.999959140618
38   0.000407364775362884   -9872.6132946326   19743.001358146    133.720652548607   120   119.999944201534
39   0.000403440706144687   -9872.99450477148   19743.7574374087    133.721547505815   120   119.999933060213
40   0.000399576579134359   -9873.37196067878   19744.5061070637    133.722442557529   120   119.999925816899
41   0.00039577111384793   -9873.74572100832   19745.2474927821    133.723337702271   120   119.999922372517
42   0.000392023072617008   -9874.11584944587   19745.9817173353    133.724232938602   120   119.999922668885
43   0.000388331249774558   -9874.48240693019   19746.708900626    133.725128265113   120   119.999926641634
44   0.000384694472316494   -9874.84545322831   19747.4291597841    133.726023680423   120   119.999934229374
45   0.000381111598527579   -9875.20504667713   19748.1426092446    133.72691918318   120   119.999945371848
46   0.000377581517030313   -9875.56124428247   19748.8493608262    133.727814772062   120   119.999960010245
