# iter   OP_error_   E_class   E_quant    mu_   Total_Particles   OPs_.total_Den
0   0.878923609342699   -1644.81073224706   1426.62381719781    34.9475591069304   120   121.683722620136
1   0.234170083612324   -869.613839888271   1200.2379513386    24.9345153894752   120   120.673515922227
2   0.184610752464938   -558.744252295859   708.511119552457    22.1564361637995   120   120.307623181721
3   0.125779384020211   -32.0920705807649   49.6713046997986    16.4412968860824   120   119.970725130279
4   0.0559434181873938   -156.15342099467   173.177958473838    17.5031161579293   120   120.076132513651
5   0.0150264048917825   -76.1699854110745   85.0986159395365    16.7691233239349   120   120.052030969183
6   0.00480573638455597   -2.90458718712493   9.67964707848723    16.1640754293515   120   120.002461026377
7   0.00284452711935554   -7.47499249208748   14.3397979702517    16.2002338728005   120   120.000831032496
8   0.00147823295499151   -11.1932415138224   18.13937029984    16.2303360058372   120   120.000544418877
9   0.00078133362742221   -13.071804230668   20.0615933923435    16.2456202543801   120   120.000390385864
10   0.000421858422496397   -14.0240822794678   21.0366578248877    16.2533556111611   120   120.000253577524
11   0.000230474239236768   -14.5201865274602   21.5450445279073    16.2574562986484   120   120.000108095076
12   0.000128068659184246   -14.7854986986162   21.8168135455646    16.2595998405041   120   120.000079483524
13   7.10288243776259e-05   -14.9290859958787   21.9640749867865    16.2608114123967   120   120.000018519597
14   3.99402616042888e-05   -15.0086012467105   22.0455400083369    16.2614637996486   120   120.00003039729
15   2.48095603443951e-05   -15.0410532814342   22.0788311804353    16.2617433950995   120   120.000023552726
16   7.60583287584802e-06   -15.0885875933416   22.1274851324197    16.2621161861913   120   120.000039589308
17   2.10515034833231e-06   -15.1106587718343   22.1501253000365    16.2623025820078   120   120.000029383213
18   1.06782519368929e-06   -15.1095230719181   22.1489857503425    16.2623025832244   120   120.000026502671
19   5.39493046845786e-07   -15.1089353734007   22.1483829447134    16.2623025852747   120   120.00003758393
20   2.51987917230479e-07   -15.1089146018547   22.1483511192174    16.2623025864866   120   120.000048058303
21   1.15813799070166e-07   -15.1089561434219   22.1483884058287    16.2623025869181   120   120.000052376539
22   5.45818206823741e-08   -15.1089688119573   22.1483998073198    16.2623025870465   120   120.000053664153
