# iter   OP_error_   E_class   E_quant    mu_   Total_Particles   OPs_.total_Den
0   0.89996256761979   -1644.81073224706   1108.18527737877    45.410823998679   120   121.683722620136
1   0.349910830502957   -530.394888357555   437.255507332073    18.3132377852964   120   120.673434852173
2   0.524706416837754   -8.44883284306152   -59.0534057210124    2.19275715841138   120   120.012575472224
3   0.425602935326988   -2.90996690470178   -68.430817364615    2.10119635483142   120   120.003834677171
4   0.346787391197556   -0.578028556579226   -71.8010489680041    2.07185610299552   120   120.000715082856
5   0.284369324265802   -0.102017010493697   -72.4323947573338    2.06655631940022   120   120.00009071529
6   0.251276328736166   -0.00748458844738508   -72.5500812754311    2.06557265784995   120   120.000022943543
7   0.210561449268409   -0.00173595816889323   -72.5572887451186    2.06550934884023   120   119.999995089424
8   0.167025793313009   -0.00206333632885272   -72.5567850700339    2.06551680787759   120   119.999924864315
9   0.119924354305915   -0.000294701013110773   -72.5590241718524    2.06549441393811   120   119.999960890721
10   0.0754080012908846   -0.0014641160005551   -72.5577085169695    2.06550688269005   120   119.999910522866
11   0.0373844551384191   -0.000233105331204433   -72.5589915194909    2.06549653009125   120   119.99992283621
12   0.00829407405178636   6.10561944309864e-06   -72.5589931383612    2.06550044462106   120   119.999939525129
13   0.0122105669599029   0.00129174217702043   -72.5606271985424    2.06548103879333   120   120.000024531513
14   0.0234528073291443   -0.0012277915745123   -72.5578539942179    2.06550872180962   120   119.999953081041
15   4.61120509890247e-05   0.00082651895601181   -72.5599462971117    2.06549036088297   120   120.000011942982
16   1.03648005448651e-06   -3.11481789558432e-05   -72.5590500820674    2.0654984510767   120   120.000015195311
17   2.26878405771264e-07   -1.32195429304234e-07   -72.559069816921    2.06549846847385   120   120.000028011839
18   9.40083275287925e-08   5.83627834965858e-08   -72.5590694798907    2.06549847978727   120   120.000036585747
