# iter   OP_error_   E_class   E_quant    mu_   Total_Particles   OPs_.total_Den
0   0.900104831708388   -1644.81073224706   1108.38411309341    44.7904874571203   120   121.683722620136
1   0.351304875695785   -530.427289060602   438.260748954935    17.7096634939978   120   120.673502143261
2   0.54000747426451   -7.31151049173696   -41.9809173093697    2.7409981459488   120   120.010895982798
3   0.427511316330498   -2.60195627141319   -50.0434572058793    2.67011618920294   120   120.003385142613
4   0.240093317236036   -0.622372789775655   -52.986035418324    2.64522787146298   120   120.000653961645
5   0.115183400889206   -0.0463775386226212   -53.6807377033658    2.63941306458387   120   120.000110657698
6   0.0172229550248822   -0.00151101615997328   -53.7294290965316    2.63901139915845   120   119.999993264514
7   0.0380623822138431   0.000637550961960311   -53.7316208211437    2.63899164151279   120   119.999997749268
8   0.0459206234006063   0.000339570419358741   -53.7311316805223    2.63900282518752   120   119.999981696265
9   0.0286302252052558   0.0014090787955207   -53.7324929831065    2.63898035087738   120   120.000043612101
10   0.00837686257902799   -0.00127409396430655   -53.7297086376202    2.63900843986064   120   119.999961869587
11   0.00393982124242799   0.000197568926262705   -53.7312987098456    2.63899067505882   120   119.999976528762
12   0.00739574916022783   -0.000702621981391359   -53.7302440989425    2.63900488707413   120   119.999940030446
13   0.00549582802869994   0.000556790124676181   -53.7315509070733    2.6389924912853   120   119.999977923615
14   0.00223483945119718   -1.75479144063607e-05   -53.7309433557693    2.63899867592922   120   119.999979124194
15   8.9523511169327e-05   0.000182454441176216   -53.7311206773729    2.63899801714601   120   119.999990086867
16   3.09667393632195e-05   0.0108730500732807   -53.7417084644616    2.63891348900579   120   119.999992591622
17   1.15287247041527e-05   0.00422914249759745   -53.7350422701769    2.6389698502359   120   120.000040241545
18   4.81337565412945e-06   0.00167825577099947   -53.7325469892201    2.63898863865865   120   120.000067242188
19   2.67466222496704e-06   0.000670688797459406   -53.7317285612897    2.63898863481288   120   120.000058205191
20   9.51700775104393e-07   0.00026825185903615   -53.7311904206928    2.63899801558236   120   119.999987127422
21   3.70510113481122e-07   0.000107295371452638   -53.7310595907561    2.63899801885987   120   120.000007100377
22   2.02227015509541e-07   4.29155784676351e-05   -53.7310073050207    2.63899801821883   120   120.000004344684
23   1.13475613109705e-07   1.71633741949853e-05   -53.7309864081365    2.63899801717878   120   119.999998929023
24   6.00456751252228e-08   6.86670397302993e-06   -53.7309780598881    2.63899801644812   120   119.999995030829
