# iter   OP_error_   E_class   E_quant    mu_   Total_Particles   OPs_.total_Den
0   0.666774959944933   -3289.62146449411   5328.83412849037    62.8994860736495   120   121.683722620136
1   0.100315043384654   -3082.21215996285   6469.8453701093    62.533303802175   120   120.673431859526
2   0.0620833725897689   -3250.41877478422   6753.27227820873    63.0368484944751   120   120.30195261297
3   0.0405190009700838   -3529.46004464934   7226.0986975832    63.6353763436281   120   119.952444122401
4   0.0239829732397952   -3795.82363555201   7687.29160923513    64.3384377397335   120   119.884603661007
5   0.0166258485751189   -3953.22680786402   7961.81845359411    64.8023598874031   120   119.978440223631
6   0.0115257533503109   -4071.48403213069   8174.41804411696    65.1375826141021   120   120.018658471061
7   0.00778464949169758   -4168.10861691497   8352.15819098968    65.4015333016675   120   120.034780275505
8   0.00507602295404287   -4246.39615203405   8498.68564287327    65.6105090726567   120   120.039828088258
9   0.00312853992599488   -4310.50596359756   8620.15914863031    65.779267658642   120   120.041107114631
10   0.0018159578437367   -4363.00954643747   8720.58664354246    65.9166622381506   120   120.041312147667
11   0.00126721598476283   -4392.13340785134   8777.14821563789    65.9893435951893   120   120.034532677599
12   0.00108899202775301   -4406.60994364703   8805.65016790357    66.0234391481404   120   120.027144655845
13   0.00102686037099498   -4414.37270803276   8821.02286646192    66.0413597416186   120   120.022343303244
14   0.000994208443221837   -4418.52395009423   8829.27620404844    66.0507559309729   120   120.019371419574
15   0.00105021722030627   -4432.55841549444   8857.69149895473    66.0797072296627   120   120.003670970324
16   0.00118224758887436   -4443.05667039995   8878.38437941114    66.1049540709729   120   119.999505547256
17   0.00123066674882257   -4446.8133594688   8886.15679232596    66.1117237226573   120   119.993259442185
18   0.00103808107113976   -4437.53461385645   8868.36196290109    66.0859171531736   120   119.989802154379
19   0.000737332374041579   -4422.53087927779   8838.86897012548    66.0490786566384   120   119.99436265112
20   0.000607253922877697   -4412.50384656973   8819.20677719297    66.0244843812325   120   119.997352136619
21   0.00056640559558632   -4407.81583564774   8810.0105378919    66.0131167252549   120   119.998955160528
22   0.000545667836258847   -4406.66218974126   8807.71031934905    66.0103839756129   120   119.999671280532
23   0.000526676337904729   -4407.11327122182   8808.56040629855    66.011586021866   120   119.999833323926
24   0.000508985299791007   -4408.24082571793   8810.74544730925    66.0144275123017   120   119.999693546586
25   0.000491437136637123   -4408.06990332602   8810.40680271145    66.0140993492124   120   119.999823616412
26   0.000474448835175676   -4407.90083144883   8810.07556911714    66.013771196341   120   119.999922191955
27   0.000457993628643107   -4407.73583720642   8809.73991521834    66.013333597291   120   120.000016368974
28   0.000442107603566392   -4407.56737527474   8809.41156308802    66.0128959975371   120   120.000012214529
29   0.000426748367309916   -4407.40398974738   8809.09097965584    66.0124584062068   120   120.000014385361
30   0.000411903463908392   -4407.24425128186   8808.77802555919    66.012020820055   120   120.000005711708
31   0.000397555971990061   -4407.08836229583   8808.4726459468    66.0115832380256   120   119.999989077386
32   0.000383690315048843   -4406.93624941377   8808.1747585857    66.0111456588487   120   119.999964085719
33   0.00037032619612369   -4406.78787800602   8807.89624023003    66.0108175388495   120   119.999930895037
34   0.000357391837267061   -4406.650382077   8807.62523363376    66.0104894292639   120   119.999979070335
35   0.000344898575231577   -4406.51521880486   8807.36113427201    66.0101613184984   120   120.000004816359
36   0.000332827566637857   -4406.38373478882   8807.10391964283    66.0098332074756   120   120.00002531287
37   0.000321166049104928   -4406.25564709896   8806.85346440881    66.0095050951621   120   120.000037865097
38   0.000309900692746913   -4406.13093714618   8806.60965398607    66.0091769809374   120   120.000043053334
39   0.000299018721929194   -4406.00953989831   8806.37236681257    66.0088488641974   120   120.000040926751
40   0.00028850771131959   -4405.89139542509   8806.14147812063    66.0085207444131   120   120.000031627939
41   0.000278355609231506   -4405.77644084864   8805.91686010059    66.0081926211146   120   120.000015289287
42   0.000268550722597035   -4405.66461205259   8805.69838258856    66.007864493888   120   119.999992049119
43   0.000259118439376354   -4405.55584375312   8805.49787681973    66.0076458197998   120   119.999962048235
44   0.000249987418843768   -4405.4572487467   8805.30345540072    66.007427150768   120   120.000014897613
45   0.0002411745159243   -4405.36027031753   8805.11448483623    66.0072084758306   120   120.000046871483
46   0.000232630325687224   -4405.26624043767   8804.91895913591    66.0068803390592   120   120.000075166153
47   0.000224398575903811   -4405.16768797241   8804.72849050163    66.0065521877204   120   120.000007653854
48   0.000216482225972258   -4405.07307617959   8804.5554156087    66.0063334898012   120   119.999948796658
49   0.000208820741817109   -4404.98811466519   8804.38776359041    66.0061147956412   120   119.99997107303
50   0.000201428049768711   -4404.9044773795   8804.2249145215    66.0058960947354   120   119.999973584591
51   0.000194290859444308   -4404.82345827676   8804.06682460544    66.0056773886907   120   119.999973059451
52   0.000187401317358793   -4404.74477214969   8803.91335660702    66.005458677153   120   119.999966910128
53   0.000180750998918898   -4404.66839369714   8803.76439004126    66.0052399601148   120   119.999955719624
54   0.000174331881337391   -4404.5942556637   8803.6198032857    66.0050212375343   120   119.999939548928
55   0.000168175318977486   -4404.52229850551   8803.49143724925    66.0049119668288   120   119.999918543079
56   0.000162208144840342   -4404.4596396722   8803.36742333418    66.0048027002249   120   119.999982285755
57   0.000156417820288791   -4404.39773277141   8803.23518463169    66.0045839696129   120   120.000027061555
58   0.000150848900316459   -4404.33074064296   8803.10644829752    66.0043652245236   120   119.999980581698
59   0.000145508977386132   -4404.2668685881   8802.99355640448    66.0042559328111   120   119.999944007277
60   0.00014033369223202   -4404.21188106381   8802.88456723691    66.0041466450454   120   119.999990329266
61   0.000135310832061732   -4404.15745852221   8802.76692516023    66.0039278934392   120   120.000018552559
62   0.000130514956502485   -4404.09773117802   8802.66432171934    66.0038185849526   120   119.999955933134
63   0.000125864410554633   -4404.04809051472   8802.56539870844    66.0037092822729   120   119.999993140722
64   0.000121382183872287   -4403.9986408434   8802.46947137631    66.0035999730851   120   120.000009862783
65   0.000117056566558855   -4403.95095129389   8802.37654431801    66.0034906594852   120   120.000025965699
66   0.000112854368095955   -4403.90471063462   8802.2745524166    66.0032718837739   120   120.000038307922
67   0.000108842423382509   -4403.85274102541   8802.18711738181    66.0031625512917   120   119.999958075107
68   0.000104954016774777   -4403.81065377781   8802.10290551918    66.0030532250196   120   119.999978552606
69   0.000101207075108436   -4403.76852392538   8802.02124018204    66.0029438926201   120   119.999978993259
70   9.75915081935592e-05   -4403.72793132028   8801.94213693096    66.0028345562139   120   119.999979318691
71   9.41035660265224e-05   -4403.68856916662   8801.86550011595    66.0027252155523   120   119.999976365316
72   9.07386957820359e-05   -4403.65044143812   8801.79125470775    66.0026158707772   120   119.999970754972
73   8.75379718416498e-05   -4403.61350230013   8801.73128285397    66.0026159794056   120   119.999962485766
74   8.43765318423448e-05   -4403.58489121654   8801.66180537332    66.0025066363141   120   120.000041097931
75   8.13576973424149e-05   -4403.54891000777   8801.59399646891    66.0023972786829   120   120.000013405482
76   7.84428382004712e-05   -4403.51540529944   8801.52837944968    66.0022879190221   120   120.0000003339
77   7.56316470784018e-05   -4403.48272086321   8801.46478891846    66.0021785553851   120   119.999982133644
78   7.29630262266676e-05   -4403.45108883207   8801.41513249256    66.0021786456359   120   119.999962132793
79   7.03202000537098e-05   -4403.42760833654   8801.35563861253    66.0020692845939   120   120.000029310988
80   6.77981262240256e-05   -4403.39659384124   8801.29749044286    66.0019599094498   120   119.999990567893
81   6.54052265969703e-05   -4403.36789482147   8801.25317808064    66.0019599901493   120   119.999966798079
82   6.30325175985242e-05   -4403.34703558075   8801.19884086485    66.0018506195275   120   120.000027686299
83   6.07683491073003e-05   -4403.31859222722   8801.14568219342    66.0017412350989   120   119.999983293854
84   5.86233207760845e-05   -4403.29237402605   8801.10619448035    66.0017413067535   120   119.999953987575
85   5.65268328162902e-05   -4403.27391471808   8801.06848009577    66.0017413847709   120   120.000009532334
86   5.44779629814254e-05   -4403.25496736892   8801.02004317577    66.0016320014435   120   120.000049410363
87   5.25168706380167e-05   -4403.22968353653   8800.97266788917    66.0015226063117   120   120.000000730627
88   5.06628078628551e-05   -4403.20630501381   8800.93875814626    66.0015226672886   120   119.999964648802
89   4.88490264813565e-05   -4403.19062607429   8800.90643788105    66.0015227349721   120   120.000014073352
90   4.70764820078136e-05   -4403.17436059368   8800.86321448174    66.0014133415965   120   120.000047965135
91   4.53778921739408e-05   -4403.15166992385   8800.82087782253    66.0013039367063   120   119.999993511575
92   4.37751755411021e-05   -4403.13079732315   8800.79183705304    66.001303988208   120   119.99995184667
93   4.22063255868513e-05   -4403.11753991731   8800.76422163644    66.0013040466939   120   119.999995875235
94   4.07000281210757e-05   -4403.10361432998   8800.73750109274    66.0013041018328   120   120.000024553461
95   3.92217005370746e-05   -4403.09035967068   8800.69976746197    66.0011946979436   120   120.000054498736
96   3.78017001572692e-05   -4403.07036218542   8800.66272152388    66.0010852825814   120   119.999993592181
97   3.6465118414158e-05   -4403.05212683875   8800.63879376166    66.001085323971   120   119.999946124944
98   3.51565213304739e-05   -4403.04141119421   8800.61611706189    66.0010853726442   120   119.999984476163
99   3.3901252515133e-05   -4403.02994184669   8800.59416684772    66.0010854182715   120   120.000007682485
100   3.26897130703988e-05   -4403.01905945406   8800.57299737576    66.0010854626035   120   120.000032340181
101   3.15215286610018e-05   -4403.00852831134   8800.55256898373    66.0010855054086   120   120.000055762366
102   3.03790258858711e-05   -4402.99837177478   8800.52090179318    66.0009760893377   120   120.000078423804
103   2.9272545008342e-05   -4402.98139620839   8800.48971622895    66.0008666622089   120   120.000010845407
104   2.82339596597921e-05   -4402.96607432313   8800.47144727405    66.0008666921936   120   119.999956874279
105   2.72187386498272e-05   -4402.9581728383   8800.45423499881    66.0008667298209   120   119.999988953427
106   2.62464617000296e-05   -4402.94942082871   8800.43756104254    66.0008667647511   120   120.000006102334
107   2.5307896204659e-05   -4402.94116218759   8800.42148586926    66.0008667987259   120   120.000024911056
108   2.44029912921657e-05   -4402.93316428887   8800.40597581801    66.0008668315042   120   120.000042685855
109   2.35303577890722e-05   -4402.92545347536   8800.39101345269    66.0008668631692   120   120.000059894836
110   2.26860424011394e-05   -4402.91801400828   8800.36462302965    66.0007574363081   120   120.000076486661
111   2.18516546501103e-05   -4402.90366255666   8800.33853140639    66.0006479987385   120   120.000003061199
112   2.10688875394918e-05   -4402.89087363133   8800.32517948676    66.0006480186206   120   119.999943442698
113   2.03093214007975e-05   -4402.88541714617   8800.31271349743    66.0006480464741   120   119.999970069823
114   1.95836516438463e-05   -4402.87902523204   8800.30062071968    66.0006480719498   120   119.999981956663
115   1.88829570734565e-05   -4402.87304455762   8800.28896717861    66.0006480967801   120   119.999995686062
116   1.82074545513801e-05   -4402.86724527986   8800.27772459026    66.000648120715   120   120.000008558391
117   1.75560599887016e-05   -4402.86165641262   8800.26688072835    66.0006481438286   120   120.000021035742
118   1.69279447989442e-05   -4402.85626481012   8800.25642130468    66.0006481661409   120   120.000033061021
119   1.63222742063574e-05   -4402.85106452532   8800.24633292283    66.0006481876797   120   120.000044661652
120   1.57382488962226e-05   -4402.84604870597   8800.23660257595    66.0006482084706   120   120.000055850581
121   1.51750969559761e-05   -4402.84121091487   8800.22721771211    66.0006482285388   120   120.000066642537
122   1.46320740290438e-05   -4402.8365449048   8800.21816620676    66.0006482479085   120   120.000077051383
123   1.41360451866292e-05   -4402.83204464712   8800.19748016274    66.0005388091614   120   120.000087090565
124   1.35952849543999e-05   -4402.82052957778   8800.1888492874    66.0005388175438   120   120.000007341058
125   1.31008332639567e-05   -4402.81765239566   8800.18102022844    66.0005388359808   120   120.000031051105
126   1.26698984704291e-05   -4402.81352805791   8800.16143231011    66.000429394635   120   120.000037416135
127   1.21727931427544e-05   -4402.80259700973   8800.1538740138    66.0004294007865   120   119.999956829286
128   1.17291891816845e-05   -4402.80024686949   8800.14707743758    66.0004294170235   120   119.99997928731
129   1.13102429091678e-05   -4402.79663690444   8800.14044197024    66.0004294310027   120   119.99998451757
130   1.09052451460307e-05   -4402.79337576134   8800.13405602343    66.0004294447691   120   119.999992255911
131   1.05149146937681e-05   -4402.79019461237   8800.12789535924    66.0004294580071   120   119.999999276918
132   1.01385167057926e-05   -4402.78713270148   8800.12195455154    66.0004294707879   120   120.000006120342
133   9.77558787109704e-06   -4402.78417891813   8800.11622541548    66.0004294831183   120   120.000012708089
134   9.42564138223465e-06   -4402.78133057197   8800.11070053401    66.0004294950153   120   120.000019063027
135   9.08821435385577e-06   -4402.77858374865   8800.105372669    66.0004295064936   120   120.000025191119
136   8.7628593146696e-06   -4402.77593488615   8800.10023484746    66.0004295175676   120   120.000031100761
137   8.44914491987364e-06   -4402.77338051116   8800.09528033763    66.0004295282513   120   120.000036799623
138   8.14665517205747e-06   -4402.77091727738   8800.09050264312    66.0004295385581   120   120.000042295179
139   7.85498891029796e-06   -4402.76854195442   8800.08589549462    66.0004295485011   120   120.000047594633
140   7.57375927726662e-06   -4402.76625142504   8800.08145284227    66.000429558093   120   120.000052704934
141   7.30259321600134e-06   -4402.76404268104   8800.07716884807    66.0004295673459   120   120.000057632793
142   7.04113097465825e-06   -4402.76191281965   8800.07303787874    66.0004295762717   120   120.000062384683
143   6.78902563674199e-06   -4402.75985903988   8800.06905449871    66.0004295848815   120   120.000066966849
144   6.54594266431979e-06   -4402.75787863904   8800.06521346334    66.0004295931867   120   120.000071385321
145   6.31155945809661e-06   -4402.75596900942   8800.0615097123    66.0004296011976   120   120.000075645913
146   6.08556493345024e-06   -4402.75412763495   8800.05793836335    66.0004296089246   120   120.000079754238
147   5.86765910921823e-06   -4402.75235208812   8800.0544947061    66.0004296163777   120   120.00008371571
148   5.65755271485345e-06   -4402.7506400269   8800.05117419619    66.0004296235663   120   120.000087535552
149   5.45496680703362e-06   -4402.74898919177   8800.04797244943    66.0004296304998   120   120.000091218805
150   5.41668407439151e-06   -4402.7473974029   8800.03292926598    66.0003201797449   120   120.000094770329
151   5.06721442895351e-06   -4402.73868794655   8800.02974108429    66.0003201765348   120   120.000008763924
152   4.87511776670503e-06   -4402.7385167929   8800.0271619024    66.0003201837801   120   120.000026436684
153   4.70126695894472e-06   -4402.73700265664   8800.02459382918    66.0003201890721   120   120.000026979441
154   4.53276521877875e-06   -4402.73576393239   8800.02213095934    66.0003201944542   120   120.000030208252
155   4.37046706113974e-06   -4402.7345332534   8800.01975404748    66.0003201995994   120   120.000032877867
156   4.2139519800301e-06   -4402.73335256845   8800.01746256989    66.0003202045691   120   120.000035524705
157   4.06304487939372e-06   -4402.73221316877   8800.01525306283    66.0003202093607   120   120.000038064879
158   3.91753984694214e-06   -4402.73111471769   8800.01312267048    66.0003202139821   120   120.000040516083
159   3.77724443453884e-06   -4402.73005556808   8800.01106855855    66.0003202184389   120   120.000042879212
160   3.64197207316959e-06   -4402.72903434803   8800.00908800629    66.000320222737   120   120.000045157783
161   3.7676196632758e-06   -4402.72804969871   8799.99522246347    66.0002107694395   120   120.000047354753
162   3.3853511863957e-06   -4402.71992573232   8799.99316981149    66.0002107637769   120   119.999960042361
163   3.25146615595015e-06   -4402.72031912021   8799.99168561604    66.0002107686563   120   119.999976455391
164   3.13556753502082e-06   -4402.71934937774   8799.99017340695    66.0002107716662   120   119.999975783615
165   3.02313884644157e-06   -4402.7186355924   8799.98872867125    66.000210774847   120   119.999977841224
166   2.91488903605505e-06   -4402.71791109467   8799.98733350462    66.0002107778688   120   119.999979381499
167   2.81049147591892e-06   -4402.71721849885   8799.98598867734    66.0002107807904   120   119.999980939353
168   2.70983619288513e-06   -4402.71654973989   8799.98469197427    66.0002107836065   120   119.999982429469
169   2.61278461049567e-06   -4402.7159051018   8799.98344174398    66.0002107863224   120   119.999983868157
170   2.51920847917617e-06   -4402.71528353637   8799.98223631427    66.0002107889414   120   119.999985254974
171   2.42898325711496e-06   -4402.71468424946   8799.98107408544    66.0002107914669   120   119.99998659215
172   2.34198900362649e-06   -4402.71410643962   8799.97995351254    66.0002107939023   120   119.999987881397
173   2.25811004611505e-06   -4402.71354933974   8799.978873106    66.0002107962508   120   119.999989124438
174   2.17723485386059e-06   -4402.71301220906   8799.97783142918    66.0002107985153   120   119.999990322925
175   2.09925588563195e-06   -4402.71249433336   8799.97682709663    66.000210800699   120   119.99999147845
176   2.02406945172804e-06   -4402.71199502381   8799.97585877226    66.0002108028047   120   119.999992592551
177   1.95157556944321e-06   -4402.71151361615   8799.9749251676    66.0002108048351   120   119.99999366671
178   1.88167783637444e-06   -4402.71104946978   8799.97402504005    66.000210806793   120   119.999994702355
179   1.81428329872274e-06   -4402.71060196693   8799.9731571914    66.0002108086808   120   119.999995700865
180   1.74930233098932e-06   -4402.71017051186   8799.97232046613    66.0002108105012   120   119.99999666357
181   1.68664851345853e-06   -4402.70975453009   8799.97151374992    66.0002108122565   120   119.99999759175
182   1.62623852193089e-06   -4402.70935346762   8799.97073596825    66.000210813949   120   119.999998486642
183   1.56799201138523e-06   -4402.70896679023   8799.96998608498    66.0002108155809   120   119.999999349438
184   1.51183151610508e-06   -4402.70859398276   8799.96926310089    66.0002108171545   120   120.000000181286
185   1.45768233988034e-06   -4402.70823454846   8799.96856605247    66.0002108186718   120   120.000000983297
186   1.40547246284447e-06   -4402.70788800829   8799.96789401067    66.0002108201348   120   120.000001756537
187   1.35513244170311e-06   -4402.70755390035   8799.96724607954    66.0002108215454   120   120.000002502037
188   1.3065953197409e-06   -4402.70723177922   8799.96662139521    66.0002108229055   120   120.000003220793
189   1.25979653672702e-06   -4402.70692121541   8799.96601912469    66.0002108242169   120   120.00000391376
190   1.21467384384833e-06   -4402.70662179477   8799.9654384647    66.0002108254814   120   120.000004581865
191   1.17116722018918e-06   -4402.70633311796   8799.96487864074    66.0002108267006   120   120.000005225997
192   1.12921879445137e-06   -4402.70605479991   8799.96433890599    66.0002108278761   120   120.000005847016
193   1.08877276659481e-06   -4402.70578646934   8799.96381854031    66.0002108290095   120   120.00000644575
194   1.04977533413732e-06   -4402.70552776822   8799.96331684938    66.0002108301023   120   120.000007022999
195   1.01217462111849e-06   -4402.70527835135   8799.96283316363    66.000210831156   120   120.000007579531
196   9.75920609414543e-07   -4402.70503788587   8799.96236683754    66.0002108321719   120   120.000008116091
197   9.40965071123284e-07   -4402.70480605082   8799.96191724864    66.0002108331514   120   120.000008633393
198   9.07261504700536e-07   -4402.70458253675   8799.96148379673    66.0002108340958   120   120.000009132129
199   8.74765074187169e-07   -4402.70436704527   8799.96106590313    66.0002108350063   120   120.000009612964
200   8.43432548498177e-07   -4402.70415928868   8799.96066300985    66.0002108358843   120   120.00001007654
201   8.13222245854987e-07   -4402.70395898956   8799.9602745789    66.0002108367307   120   120.000010523476
202   7.84093974706935e-07   -4402.70376588044   8799.95990009154    66.0002108375468   120   120.00001095437
203   7.56008984330784e-07   -4402.70357970344   8799.95953904759    66.0002108383337   120   120.000011369796
204   7.28929910723739e-07   -4402.70340020989   8799.95919096484    66.0002108390923   120   120.000011770308
205   7.02820729093728e-07   -4402.70322716004   8799.9588553783    66.0002108398238   120   120.000012156443
206   6.77646701943885e-07   -4402.70306032272   8799.95853183964    66.000210840529   120   120.000012528716
207   6.53374338523204e-07   -4402.70289947506   8799.95821991664    66.0002108412089   120   120.000012887624
208   6.29971345926285e-07   -4402.70274440216   8799.95791919252    66.0002108418644   120   120.000013233646
209   6.07406587578157e-07   -4402.70259489681   8799.95762926547    66.0002108424965   120   120.000013567246
210   5.85650042354092e-07   -4402.70245075926   8799.95734974803    66.0002108431058   120   120.000013888868
211   5.64672764178687e-07   -4402.70231179688   8799.9570802667    66.0002108436933   120   120.000014198943
212   5.44446843504445e-07   -4402.70217782397   8799.95682046129    66.0002108442597   120   120.000014497884
213   5.24945369539313e-07   -4402.70204866148   8799.95656998459    66.0002108448058   120   120.000014786092
214   5.06142396200954e-07   -4402.70192413677   8799.95632850179    66.0002108453324   120   120.000015063952
215   4.8801290586725e-07   -4402.70180408341   8799.95609569011    66.00021084584   120   120.000015331834
216   4.70532777815789e-07   -4402.70168834092   8799.95587123833    66.0002108463294   120   120.000015590098
217   4.53678753832169e-07   -4402.70157675456   8799.95565484639    66.0002108468012   120   120.000015839087
218   4.37428409188326e-07   -4402.70146917517   8799.95544622501    66.0002108472561   120   120.000016079136
219   4.2176012285759e-07   -4402.70136545894   8799.95524509528    66.0002108476947   120   120.000016310565
220   4.06653046400975e-07   -4402.70126546718   8799.95505118824    66.0002108481176   120   120.000016533683
221   3.92087080770069e-07   -4402.7011690662   8799.95486424464    66.0002108485253   120   120.000016748789
222   3.78042844292317e-07   -4402.70107612711   8799.95468401453    66.0002108489184   120   120.00001695617
223   3.6450165010381e-07   -4402.70098652564   8799.95451025688    66.0002108492973   120   120.000017156104
224   3.51445481200162e-07   -4402.70090014196   8799.95434273934    66.0002108496626   120   120.000017348857
225   3.38856964942059e-07   -4402.70081686056   8799.95418123786    66.0002108500148   120   120.000017534689
226   3.26719351987633e-07   -4402.70073657006   8799.95402553651    66.0002108503544   120   120.000017713846
227   3.15016491460223e-07   -4402.70065916308   8799.95387542699    66.0002108506818   120   120.00001788657
228   3.03732812332865e-07   -4402.70058453611   8799.95373070858    66.0002108509975   120   120.000018053091
229   2.92853300209359e-07   -4402.70051258933   8799.95359118771    66.0002108513018   120   120.000018213631
230   2.82363479264919e-07   -4402.7004432265   8799.95345667774    66.0002108515952   120   120.000018368405
231   2.72249390690462e-07   -4402.70037635486   8799.95332699878    66.0002108518781   120   120.00001851762
232   2.62497577847554e-07   -4402.70031188495   8799.95320197735    66.0002108521508   120   120.000018661477
233   2.53095063943909e-07   -4402.70024973054   8799.95308144621    66.0002108524137   120   120.000018800167
234   2.44029337873166e-07   -4402.70018980848   8799.95296524415    66.0002108526672   120   120.000018933875
235   2.35288337341253e-07   -4402.70013203863   8799.95285321569    66.0002108529115   120   120.000019062781
236   2.26860430764375e-07   -4402.70007634368   8799.95274521099    66.0002108531471   120   120.000019187058
237   2.18734403496428e-07   -4402.70002264915   8799.95264108552    66.0002108533743   120   120.00001930687
238   2.10899442858703e-07   -4402.69997088319   8799.95254070002    66.0002108535932   120   120.000019422379
239   2.03345124089847e-07   -4402.69992097654   8799.95244392019    66.0002108538044   120   120.00001953374
240   1.96061393996574e-07   -4402.69987286245   8799.95235061648    66.0002108540079   120   120.0000196411
241   1.89038561175342e-07   -4402.69982647654   8799.95226066411    66.0002108542042   120   120.000019744605
242   1.8226728042992e-07   -4402.69978175674   8799.95217394273    66.0002108543933   120   120.000019844392
243   1.75738542280609e-07   -4402.69973864322   8799.9520903363    66.0002108545758   120   120.000019940594
244   1.69443658304212e-07   -4402.6996970783   8799.95200973295    66.0002108547516   120   120.000020033341
245   1.63374252380568e-07   -4402.69965700635   8799.95193202481    66.0002108549211   120   120.000020122757
246   1.57522248572349e-07   -4402.69961837378   8799.95185710793    66.0002108550846   120   120.000020208961
247   1.51879859399969e-07   -4402.69958112887   8799.95178488205    66.0002108552421   120   120.000020292068
248   1.46439576724615e-07   -4402.6995452218   8799.95171525054    66.000210855394   120   120.000020372191
249   1.4119416222143e-07   -4402.69951060451   8799.95164812019    66.0002108555405   120   120.000020449435
250   1.36136634750075e-07   -4402.69947723068   8799.95158340121    66.0002108556817   120   120.000020523904
251   1.31260264849182e-07   -4402.69944505566   8799.95152100698    66.0002108558178   120   120.000020595699
252   1.26558563940732e-07   -4402.69941403638   8799.95146085397    66.0002108559491   120   120.000020664915
253   1.22025275180578e-07   -4402.69938413135   8799.95140286174    66.0002108560756   120   120.000020731644
254   1.17654366652781e-07   -4402.69935530052   8799.95134695263    66.0002108561976   120   120.000020795977
255   1.13440021615353e-07   -4402.69932750534   8799.95129305185    66.0002108563152   120   120.000020857998
256   1.09376632610521e-07   -4402.69930070859   8799.95124108727    66.0002108564286   120   120.000020917792
257   1.05458791933626e-07   -4402.69927487442   8799.95119098934    66.0002108565379   120   120.000020975438
258   1.01681286553196e-07   -4402.69924996825   8799.951142691    66.0002108566432   120   120.000021031013
259   9.80390893717594e-08   -4402.69922595676   8799.95109612764    66.0002108567449   120   120.000021084592
