# iter   OP_error_   E_class   E_quant    mu_   Total_Particles   OPs_.total_Den
0   0.645696383537734   -1644.81073224706   3063.55916150473    29.7782441661421   120   121.683722620136
1   0.166289422588055   -1720.84171204792   3801.86372771279    30.164871307327   120   120.6734772742
2   0.132139316050386   -1924.97018780446   4100.71347432541    30.4898085278927   120   120.267845264558
3   0.0871847763155576   -2191.71835285574   4506.33277830982    30.9432221127654   120   119.941299306659
4   0.0650705964319966   -2314.45942528011   4695.89278264756    31.1938728037899   120   119.974921231211
5   0.0450452957491581   -2406.09816230158   4839.88002847337    31.381246110126   120   120.005563592641
6   0.0298954099299324   -2458.08372430646   4922.5089000132    31.4871206114589   120   120.024706388138
7   0.0187696568560168   -2483.69796983464   4963.77665697458    31.5359341334891   120   120.022371191021
8   0.00981139635660161   -2495.96081408935   4983.70984093825    31.5581843842428   120   120.017038239153
9   0.00271703523753606   -2500.15527930965   4990.60514129237    31.5650275017842   120   120.01247294965
10   0.000346992721175146   -2500.28218871519   4990.951655393    31.5637647282786   120   120.006901907018
11   0.000294393349596877   -2500.05155254473   4990.72450256145    31.5618525222578   120   120.00131739335
12   0.000198868843754437   -2499.95894408866   4990.63031855698    31.5610417439168   120   119.999052253005
13   0.000123218474996278   -2499.94908619708   4990.62404149201    31.5609841327226   120   119.998792588347
14   7.57979537841669e-05   -2499.96274684454   4990.63437485957    31.5610588933403   120   119.999111479488
15   4.7084044235013e-05   -2499.96906856771   4990.64275411782    31.5611309070525   120   119.999259713713
16   2.71794520945002e-05   -2499.97908549441   4990.65159665669    31.5612015635927   120   119.999498779522
17   1.65815010880582e-05   -2499.99047566905   4990.6673802999    31.5613415155583   120   119.999771716692
18   1.18077014037113e-05   -2499.99742337651   4990.67550892833    31.5614115057876   120   119.999938324179
19   1.02957720246667e-05   -2500.001196439   4990.67624095019    31.561411598674   120   120.000028840993
20   9.11968684453818e-06   -2500.00088766808   4990.67618731855    31.5614116396117   120   120.000021403265
21   8.07842607713963e-06   -2500.00091698328   4990.6761970591    31.5614116708665   120   120.000022085464
22   7.15609556756e-06   -2500.00091701063   4990.67620028905    31.5614116951637   120   120.000022069355
23   6.33895195818559e-06   -2500.0009177546   4990.67620287382    31.5614117133236   120   120.000022074052
24   5.61525196958133e-06   -2500.00092068885   4990.67620542075    31.5614117282902   120   120.000022134153
25   4.97417490161925e-06   -2500.0009216358   4990.67620713694    31.5614117397943   120   120.000022148779
26   4.40628783933791e-06   -2500.00092248088   4990.67620848267    31.5614117486108   120   120.000022162706
27   3.90323487235139e-06   -2500.00092312302   4990.67620951655    31.5614117553425   120   120.000022173129
28   3.45761406109681e-06   -2500.00092361782   4990.67621031008    31.5614117604599   120   120.00002218109
29   3.06286852809752e-06   -2500.00092399726   4990.67621091689    31.5614117643294   120   120.000022187125
30   2.71318997842468e-06   -2500.00092428724   4990.67621137902    31.5614117672366   120   120.000022191675
31   2.40343323476406e-06   -2500.00092450793   4990.67621172925    31.5614117694034   120   120.00002219508
32   2.12904053200552e-06   -2500.00092467502   4990.67621199308    31.5614117710026   120   120.000022197607
33   1.88597445433915e-06   -2500.00092480076   4990.67621219039    31.5614117721678   120   120.00002219946
34   1.67065852606267e-06   -2500.00092489467   4990.6762123366    31.5614117730028   120   120.0000222008
35   1.47992458924731e-06   -2500.00092496414   4990.67621244371    31.5614117735878   120   120.000022201751
36   1.31096618608e-06   -2500.00092501493   4990.67621252102    31.5614117739847   120   120.000022202407
37   1.1612972644914e-06   -2500.00092505148   4990.67621257571    31.5614117742411   120   120.000022202842
38   1.02871559873152e-06   -2500.00092507723   4990.67621261334    31.5614117743936   120   120.000022203114
39   9.11270385096591e-07   -2500.00092509486   4990.67621263817    31.5614117744702   120   120.000022203266
40   8.07233537462023e-07   -2500.00092510639   4990.67621265353    31.561411774492   120   120.000022203329
41   7.1507426211516e-07   -2500.00092511341   4990.6762126619    31.5614117744753   120   120.00002220333
42   6.33436529901094e-07   -2500.00092511713   4990.67621266522    31.5614117744323   120   120.000022203288
43   5.61119127456265e-07   -2500.00092511845   4990.67621266494    31.5614117743721   120   120.000022203216
44   4.97057979663905e-07   -2500.00092511808   4990.6762126622    31.5614117743013   120   120.000022203127
45   4.40310494231777e-07   -2500.00092511654   4990.67621265777    31.561411774225   120   120.000022203026
46   3.90041691792796e-07   -2500.00092511423   4990.6762126523    31.5614117741467   120   120.000022202921
47   3.45511920677165e-07   -2500.00092511144   4990.67621264624    31.561411774069   120   120.000022202815
48   3.06065973133037e-07   -2500.00092510838   4990.67621263993    31.5614117739935   120   120.000022202711
49   2.71123443855312e-07   -2500.00092510522   4990.67621263359    31.5614117739215   120   120.000022202611
50   2.40170191629004e-07   -2500.00092510206   4990.67621262737    31.5614117738537   120   120.000022202516
51   2.12750772187829e-07   -2500.00092509897   4990.67621262141    31.5614117737905   120   120.000022202427
52   1.8846173970325e-07   -2500.00092509602   4990.67621261577    31.561411773732   120   120.000022202345
53   1.66945706618668e-07   -2500.00092509323   4990.67621261048    31.5614117736783   120   120.000022202269
54   1.47886088830601e-07   -2500.00092509063   4990.67621260559    31.5614117736291   120   120.000022202199
55   1.31002444545725e-07   -2500.00092508821   4990.67621260107    31.5614117735844   120   120.000022202135
56   1.16046350636539e-07   -2500.00092508599   4990.67621259694    31.5614117735438   120   120.000022202078
57   1.02797743849045e-07   -2500.00092508396   4990.67621259318    31.5614117735072   120   120.000022202025
58   9.10616863969674e-08   -2500.0009250821   4990.67621258975    31.5614117734742   120   120.000022201978
