# iter   OP_error_   E_class   E_quant    mu_   Total_Particles   OPs_.total_Den
0   0.661277004382625   -6579.24292898822   10943.6186238336    124.828037568682   120   121.683722620136
1   0.107564692130156   -6293.45308875807   13376.2109958463    124.650524900278   120   120.673536968191
2   0.0744805661227521   -6722.39984055839   14085.1117630895    125.745358994201   120   120.297183710563
3   0.0502303154041094   -7416.03387398829   15253.6247169809    127.219375426493   120   119.951025066601
4   0.0320589550317981   -8061.89802946295   16373.2682738304    128.824327310562   120   119.885159836495
5   0.0248254793608424   -8393.52555920342   16952.984152287    129.747160656677   120   119.980490339168
6   0.0198874278548075   -8630.85695039213   17380.0022434417    130.374687425082   120   120.01321648296
7   0.0161336583759008   -8826.46061421158   17738.9383395258    130.872496548294   120   120.025073649061
8   0.0132336250851561   -8988.72054727692   18041.0589304225    131.275708719709   120   120.027663662361
9   0.010948702811834   -9125.89311644129   18299.2713677818    131.611918590505   120   120.026921441817
10   0.00912089394031646   -9243.44105129442   18522.4090007582    131.897541074089   120   120.025223933874
11   0.00764183347522562   -9345.12522424537   18716.7658819088    132.143287737519   120   120.023382120042
12   0.00643479170168159   -9433.66938368868   18886.9419768549    132.356221320235   120   120.021724314242
13   0.00544298361102253   -9511.08638912396   19036.4757933599    132.541810460527   120   120.020189849436
14   0.00462373008752834   -9578.97708685422   19168.1539884983    132.704157729938   120   120.018878048394
15   0.00396342396503982   -9634.09351372   19277.3243537822    132.823412154134   120   120.005606896263
16   0.0033628550454499   -9689.32686357391   19385.2290528165    132.954308479364   120   120.004061207668
17   0.00285654012607227   -9738.30826207617   19481.1428678961    133.070399134135   120   120.002981011104
18   0.00241386428054656   -9795.20314999955   19592.6555888655    133.206312615551   120   120.003210866291
19   0.00203020790910409   -9831.50059588   19663.9347669372    133.292813611032   120   120.003407496007
20   0.00174414410184222   -9864.27506631561   19728.7337507281    133.369279928199   120   120.00177751999
21   0.00148649881097347   -9891.93947727889   19783.4875338997    133.433662253038   120   120.000430240687
22   0.00127586693242212   -9914.63296234258   19828.3949210885    133.486644288414   120   119.999626783187
23   0.00110102888941289   -9932.5217398106   19863.8000848363    133.528682469895   120   119.999203681873
24   0.000959004529583811   -9946.00004335343   19890.4297218017    133.56023422604   120   119.999056210128
25   0.000846387631656546   -9955.5532709712   19909.3557165765    133.582898924184   120   119.998917338553
26   0.000761286805126849   -9961.8538706899   19921.791476297    133.597820356929   120   119.998982776839
27   0.000701696008766162   -9965.60883733661   19929.2109421053    133.606826946527   120   119.999036354526
28   0.000664010356595537   -9967.60599282844   19933.1195108749    133.611518385744   120   119.999151292405
29   0.00064344298725213   -9968.52758703172   19934.8862453043    133.614182248945   120   119.999542009517
30   0.00063323469797041   -9968.9364939361   19935.6395435638    133.615267476885   120   119.999780788939
31   0.00062579228342425   -9969.30691768134   19936.3772899735    133.616395984369   120   119.999866599364
32   0.000621004053608135   -9969.67552096389   19937.0807067427    133.617297358991   120   119.999970595638
33   0.000616209175191171   -9970.02389533801   19937.7758736071    133.618198631249   120   119.999981288499
34   0.000611526097125489   -9970.37136553555   19938.4362207396    133.618871828887   120   120.00001430048
35   0.000606854514205515   -9970.69812323959   19939.1158179573    133.619773317493   120   119.999950213346
36   0.000602256584731268   -9971.04057402585   19939.7880784164    133.620674929455   120   120.000007146724
37   0.000597734516923604   -9971.37548296116   19940.4257943994    133.62134841896   120   120.000045191268
38   0.000593251332543755   -9971.69117231069   19941.0560639682    133.62202198769   120   119.99999378174
39   0.000588800474830476   -9972.00623752407   19941.7062864039    133.622923871905   120   119.999964115299
40   0.00058443729882291   -9972.3333993333   19942.3225168978    133.623597652584   120   120.000032172472
41   0.000580108044843213   -9972.63774489672   19942.9316102265    133.624271504576   120   119.999987950192
42   0.000575831959341759   -9972.9423713442   19943.533913452    133.624945453067   120   119.999969690465
43   0.000571603945045522   -9973.24286687873   19944.1294894884    133.62561949187   120   119.999950524835
44   0.000567402411297345   -9973.54015173811   19944.7455475396    133.626521837054   120   119.999935597356
45   0.000563281822055456   -9973.85036812139   19945.3281573518    133.627196073762   120   120.00002146194
46   0.000559192406781403   -9974.13792753779   19945.9041633131    133.627870376115   120   119.999994106279
47   0.000555151727190362   -9974.42605602854   19946.4739005575    133.628544769553   120   119.999992581613
48   0.000551155101837625   -9974.71030885237   19947.0374217505    133.629219247952   120   119.999989859796
49   0.0005472024908086   -9974.99160668628   19947.5948318388    133.629893811283   120   119.999991123932
50   0.000543293018569482   -9975.26982834922   19948.1462234008    133.630568458364   120   119.999995310477
51   0.000539425987433431   -9975.54505363826   19948.6916892013    133.631243188256   120   120.000002568778
52   0.000535600685909753   -9975.81732226117   19949.2313198183    133.631917999994   120   120.000012813994
53   0.00053181642413574   -9976.08668063218   19949.7652041542    133.632592892639   120   120.000026007805
54   0.000528072526689342   -9976.35317281864   19950.2934293883    133.633267865267   120   120.000042103925
55   0.000524391539641504   -9976.61684232302   19950.7889788464    133.633714700951   120   120.00006105865
56   0.000520712250558447   -9976.86146972957   19951.3059879532    133.63438981202   120   119.999985192237
57   0.000517087511187635   -9977.12278205075   19951.8177822326    133.63506502262   120   120.000028677186
58   0.000513520493996633   -9977.37762754733   19952.2971081315    133.635512089414   120   120.000052269475
59   0.000509976570288015   -9977.61428433716   19952.7710407605    133.635959213835   120   119.999985302082
60   0.000506450872615718   -9977.85134289474   19953.2669464791    133.636634632233   120   119.999939077854
61   0.000502973011769339   -9978.10150518458   19953.7579128004    133.637310142552   120   119.999989591906
62   0.000499550212915144   -9978.3460822717   19954.2167233809    133.637757506642   120   120.000024408297
63   0.000496148966927958   -9978.57248192247   19954.6704422019    133.63820492496   120   119.999967658966
64   0.000492764584955191   -9978.79946202528   19955.146432931    133.638880634036   120   119.999931669909
65   0.000489424953978841   -9979.03968944033   19955.6177742594    133.639556431886   120   119.999992242647
66   0.000486137459688532   -9979.27447696192   19956.0572434074    133.640004080479   120   120.000036972145
67   0.000482870264756465   -9979.49122814937   19956.4919021536    133.640451780267   120   119.99998998595
68   0.000479637924446806   -9979.70870040895   19956.9219998264    133.640899551954   120   119.999963623775
69   0.000476417825613677   -9979.92329137494   19957.3746777512    133.641575606492   120   119.999936031388
70   0.000473259134089959   -9980.15200713242   19957.7959353914    133.642023531168   120   120.000009072292
71   0.000470117392668605   -9980.35904426828   19958.2126076528    133.642471499909   120   119.999967611358
72   0.000466990854027019   -9980.56766607119   19958.6520943583    133.643147754341   120   119.999951046365
73   0.000463922384500845   -9980.78965989223   19959.0603372616    133.643595875945   120   120.000029929818
74   0.000460870382133018   -9980.99023157566   19959.4641808783    133.644044039783   120   119.999995198399
75   0.000457850356869204   -9981.19244829684   19959.8639061497    133.644492271536   120   119.999985083059
76   0.000454858320017126   -9981.39186458928   19960.2595280739    133.64494056548   120   119.999972697407
77   0.000451894516189613   -9981.58937866581   19960.6511119919    133.645388921964   120   119.999963229352
78   0.000448958417095656   -9981.78485007116   19961.038712316    133.64583734018   120   119.999955636622
79   0.000446049651188966   -9981.97833955285   19961.4223844301    133.646285819552   120   119.999950087897
80   0.000443167826512132   -9982.16986819591   19961.8021824081    133.64673435947   120   119.999946517165
81   0.00044031256400779   -9982.3594642325   19962.1781594798    133.647182959344   120   119.99994490458
82   0.000437483490989529   -9982.5471539586   19962.5503679634    133.647631618588   120   119.999945221877
83   0.000434680242163417   -9982.73296351057   19962.9188593014    133.648080336626   120   119.999947442972
84   0.000431902459229607   -9982.91691853114   19963.2836840759    133.648529112891   120   119.999951541887
85   0.000429149790753998   -9983.09904424528   19963.6448920265    133.648977946825   120   119.999957493143
86   0.000426421892000912   -9983.27936545615   19964.0025320681    133.649426837877   120   119.999965271674
87   0.000423718424769881   -9983.45790655626   19964.356652308    133.649875785503   120   119.999974852828
88   0.000421039057245381   -9983.6346915355   19964.7073000619    133.650324789169   120   119.999986212365
89   0.000418383463845973   -9983.80974398943   19965.0545218707    133.650773848348   120   119.999999326442
90   0.000415751325076415   -9983.98308712734   19965.3983635155    133.651222962519   120   120.000014171606
91   0.000413142327386502   -9984.15474378006   19965.7388700337    133.651672131171   120   120.000030724787
92   0.000410556163035031   -9984.32473640765   19966.0760857339    133.652121353798   120   120.000048963291
93   0.000408012111367763   -9984.49308710683   19966.3829310599    133.652342414421   120   120.00006886479
94   0.000405476818450579   -9984.64354303042   19966.6864251676    133.652563509276   120   119.999992717082
95   0.000402948124029985   -9984.79556735567   19967.0139160429    133.653012875569   120   119.999937175711
96   0.00040045138536511   -9984.96167645078   19967.3384323692    133.653462311817   120   119.999977228949
97   0.000397974514025125   -9985.12318323311   19967.6598403375    133.653911796152   120   120.000000584696
98   0.000395519047732094   -9985.2837453172   19967.9782140876    133.65436133225   120   120.000029050392
99   0.000393102827303934   -9985.44267557308   19968.2664609569    133.654582703443   120   120.000058361687
100   0.000390694695938299   -9985.58385515397   19968.5516007863    133.654804106096   120   119.999991627128
101   0.000388292498741539   -9985.72672084314   19968.860978626    133.65525377735   120   119.99994535593
102   0.000385919628471362   -9985.88379252507   19969.1676164495    133.655703515829   120   119.99999456857
103   0.00038356525902516   -9986.0363783887   19969.4713780129    133.656153299702   120   120.000026959222
104   0.00038124827243028   -9986.18813553302   19969.7452059371    133.656374917331   120   120.000064344844
105   0.000378938845078817   -9986.32209732353   19970.0161119238    133.656596564101   120   120.000004758734
106   0.000376634938393087   -9986.45786523828   19970.311440572    133.657046477311   120   119.999965707431
107   0.000374358299753726   -9986.6079259466   19970.6042083948    133.657496455627   120   120.0000220203
108   0.000372115950666296   -9986.75359100559   19970.8671482591    133.657718261944   120   120.000061422762
109   0.000369881249076593   -9986.88223761144   19971.1273117131    133.657940096575   120   120.000008025319
110   0.000367651670914886   -9987.01262227077   19971.4120341616    133.658390195839   120   119.999974270264
111   0.00036546434273599   -9987.15739515141   19971.667199523    133.658612143368   120   120.000035974126
112   0.000363282720196593   -9987.28155485576   19971.919653856    133.658834113893   120   119.999982957312
113   0.000361106620161809   -9987.40821088865   19972.1967714694    133.65928434867   120   119.999953789505
114   0.000358971034707139   -9987.54916604879   19972.4444247559    133.659506430446   120   120.000019206292
115   0.000356841109187005   -9987.66958151929   19972.6894617718    133.659728534124   120   119.999970010506
116   0.000354716538476816   -9987.79253548233   19972.9592555064    133.660178900906   120   119.999944588074
117   0.000352630872967639   -9987.92983620989   19973.1996748004    133.660401113619   120   120.000013711384
118   0.000350550836699379   -9988.04664165967   19973.4375682042    133.660623347151   120   119.999968170376
119   0.000348476017962702   -9988.16603095502   19973.7003077483    133.661073842687   120   119.999946360575
120   0.000346438530847505   -9988.29981160372   19973.9337588034    133.661296183124   120   120.000019053513
121   0.000344406667457679   -9988.41313963505   19974.1647704399    133.661518543335   120   119.999977033724
122   0.000342379908822254   -9988.52909486966   19974.4207137877    133.66196916449   120   119.999958704632
123   0.000340388942528881   -9988.65948413481   19974.6474508805    133.662191629552   120   120.000034837194
124   0.000338403617994625   -9988.76946159446   19974.8718313211    133.662414113382   120   119.999996210641
125   0.000336436029427351   -9988.88210776121   19975.0940905359    133.662636641998   120   119.99998123605
126   0.000334482908727995   -9988.99294720664   19975.3142141638    133.662859209966   120   119.999962963523
127   0.00033253233676817   -9989.10286651393   19975.5593713944    133.663310033073   120   119.999946621694
128   0.000330615400223814   -9989.22799055499   19975.775457991    133.663532699308   120   120.000028899269
129   0.000328704148571882   -9989.33263001544   19975.9893168682    133.663755382557   120   119.999995522986
130   0.000326809675605188   -9989.44003011127   19976.2011821348    133.663978109042   120   119.999985897727
131   0.000324928888086206   -9989.54568167834   19976.411037511    133.664200873308   120   119.999972877798
132   0.000323062163292059   -9989.65047689643   19976.6189149791    133.664423676054   120   119.9999617317
133   0.000321209246572599   -9989.75425649877   19976.8248367349    133.664646516787   120   119.999951419506
134   0.000319358910459892   -9989.85706566233   19977.0559639428    133.665097610298   120   119.999942129314
135   0.000317538820273113   -9989.97519274502   19977.2581868061    133.665320544911   120   120.000031537371
136   0.000315724626473626   -9990.0729123967   19977.4583492601    133.665543494442   120   120.00000516592
137   0.000313925951307573   -9990.17347765278   19977.656681891    133.665766485143   120   120.000002473545
138   0.000312139971481101   -9990.27237567105   19977.853166357    133.665989511581   120   119.999996300888
139   0.000310367029765104   -9990.37049812976   19978.0478323532    133.666212574476   120   119.999991921372
140   0.000308606896602858   -9990.46768448993   19978.240699875    133.666435673358   120   119.999988295294
141   0.00030685945531046   -9990.56397886244   19978.4317904511    133.666658807991   120   119.999985612074
142   0.000305124570087489   -9990.6593853431   19978.621124965    133.666881978099   120   119.999983822033
143   0.00030340211112676   -9990.75391564456   19978.8087240843    133.667105183415   120   119.999982922215
144   0.000301691949777861   -9990.84757982636   19978.9946081828    133.667328423674   120   119.999982900739
145   0.000299993959425411   -9990.94038810243   19979.1787973612    133.667551698615   120   119.999983747632
146   0.000298308015278775   -9991.03235049188   19979.3613114485    133.667775007978   120   119.999985452713
147   0.000296633994372373   -9991.12347688972   19979.5421700067    133.667998351508   120   119.999988006007
148   0.000294971775525438   -9991.21377705565   19979.7213923354    133.668221728951   120   119.999991397658
149   0.000293321239307051   -9991.30326061887   19979.8989974756    133.668445140056   120   119.999995617948
150   0.00029168226800886   -9991.39193707963   19980.0750042144    133.668668584574   120   120.000000657285
151   0.0002900547456077   -9991.47981581142   19980.2494310885    133.668892062259   120   120.000006506206
152   0.000288438557739919   -9991.56690606295   19980.4222963884    133.669115572869   120   120.000013155373
153   0.000286833591666746   -9991.65321696016   19980.5936181625    133.669339116161   120   120.000020595576
154   0.000285239736247592   -9991.73875750817   19980.7634142205    133.669562691899   120   120.00002881772
155   0.000283656881910027   -9991.82353659317   19980.9317021377    133.669786299845   120   120.000037812837
156   0.000282084920621785   -9991.90756298427   19981.0984992582    133.670009939765   120   120.00004757207
157   0.000280540089847739   -9991.99084533541   19981.2366795776    133.670005396573   120   120.000058086685
158   0.000278978758788742   -9992.0571056364   19981.4004058418    133.670229081054   120   119.999971606668
