# iter   OP_error_   E_class   E_quant    mu_   Total_Particles   OPs_.total_Den
0   1.08770929519501   -14898.3219827183   18794.9378010222    210.821371711916   120   135.797023809384
1   0.426331313410705   -6895.87736829772   7512.0120237088    84.1920043056666   120   126.318816818919
2   0.528033063279754   -103.341435719325   52.6087789615414    3.47111979033898   120   120.08684787901
3   0.428295238923664   -16.9478674894779   -38.5839434291844    2.69481074068999   120   120.014062172776
4   0.32818329776447   -4.27716050199134   -51.858681109001    2.58375996392789   120   120.003489015019
5   0.253553109354765   -1.10254819537476   -55.1467346173966    2.55633783189011   120   120.000829118311
6   0.21074494341711   -0.379050806559298   -55.8899269439282    2.55014391174305   120   120.000271435378
7   0.194231400212882   -0.273196408986331   -55.9985008138598    2.54923797912512   120   120.000203819362
8   0.169187749251351   -0.241428054106369   -56.0316065313699    2.54895855507425   120   120.000170035712
9   0.140036523519715   -0.206281413153093   -56.0677259160432    2.54866316598813   120   120.000099615366
10   0.110226540120053   -0.155610254184763   -56.1195260453476    2.54822951638375   120   120.00010216238
11   0.0821080341582182   -0.122576314980434   -56.1532696409908    2.54794571628636   120   120.000074283488
12   0.0571467061091311   -0.0905845604519399   -56.1855210148731    2.54768215669133   120   120.000023363406
13   0.0361545726019163   -0.0516043274927078   -56.2247667111835    2.54735519197891   120   120.000040172375
14   0.0194540089596317   -0.0302269315193589   -56.2463430959196    2.54717210386515   120   120.000046359468
15   0.00534610699232438   -0.00414580665368932   -56.2725238945162    2.54695191152546   120   120.000003056782
16   0.00212320710736001   3.8530905807134   -60.127990232647    2.5148476616348   120   119.996914256564
17   0.0010163408074351   1.66355457710234   -57.9398474787655    2.53306264372351   120   119.998676117242
18   0.000413696978115015   0.677400418814479   -56.9538129116697    2.54128164527483   120   119.999449351392
19   0.000176105467675306   0.288438802692377   -56.5650193244481    2.54451704003829   120   119.999811378892
20   7.84893123873552e-05   0.128540342065348   -56.405111158743    2.54585009914704   120   119.999917847248
21   3.76654871309672e-05   0.0615592521904268   -56.3382670843517    2.54640268417134   120   119.999968839881
22   1.95064688586211e-05   0.0318155909390961   -56.3085797236488    2.54664824594021   120   119.999944874192
23   1.06996422438994e-05   0.0174977016441015   -56.294177682227    2.54677101711591   120   119.999918150317
24   6.27468106286665e-06   0.0100070684180356   -56.2864977452659    2.54684120712965   120   119.999937677753
25   3.60345211925428e-06   0.00583167053477425   -56.2823135936816    2.54687636119823   120   120.00001122442
26   2.09913427548208e-06   0.00340590994269274   -56.27995221994    2.5468939339849   120   120.000044234744
27   1.41687754990723e-06   0.00198459619692983   -56.2786060163837    2.54690269645536   120   120.000035739541
28   7.17191892635338e-07   0.00116077207198464   -56.2777363867236    2.54691144111925   120   120.000006818759
29   8.56838900577293e-07   0.000687082440889456   -56.2773588328978    2.54691144401835   120   120.000011047886
30   1.89639909466686e-07   -6.97587956030655e-05   -56.2765426198683    2.5469201870969   120   119.999980268196
31   1.46582737028348e-07   -2.79035201963428e-05   -56.2765757948698    2.54692019445921   120   119.999988010597
32   8.74827473599671e-08   -1.11614086849767e-05   -56.2765889968653    2.54692020019445   120   119.999994079995
