# iter   OP_error_   E_class   E_quant    mu_   Total_Particles   OPs_.total_Den
0   0.820487449499564   -6579.24292898822   6703.27554840132    136.005442830509   120   121.683722620136
1   0.216470223169983   -4077.5765374424   6255.07590229246    111.009756968894   120   120.673533702717
2   0.168152714433931   -3044.78590423195   4449.92688187    105.739399177079   120   120.322174571955
3   0.112092824994893   -1220.62089182077   1832.51861733243    88.8296501497609   120   120.004865757134
4   0.0824931358937156   -1252.68236294157   1773.81427783997    88.6831378168604   120   120.087785337562
5   0.0457786649485523   -872.220739206973   1273.04090420694    85.2237451250789   120   120.079215211933
6   0.00923254135012662   -234.013530341376   543.776616880207    80.1671596860857   120   120.015697228926
7   0.00837025001322828   -223.516614914178   532.581329158123    80.0795991579556   120   120.008355702382
8   0.00447172150357408   -269.086704583311   582.230829997535    80.4181864191574   120   120.005772375162
9   0.00254051065102669   -291.126472179299   606.401450847503    80.5844819166429   120   120.003557750678
10   0.00148378241265186   -303.1282188967   619.601859714135    80.675788253469   120   120.002154104128
11   0.000881712225188594   -309.95661313512   627.124421971695    80.7279651792218   120   120.001286070753
12   0.000529575870092926   -313.931969658187   631.510469276756    80.7587129327763   120   120.000746099885
13   0.000320811491759388   -316.301116476552   634.123192247305    80.7768822476322   120   120.000490474239
14   0.0001958767806329   -317.711656257247   635.678909724673    80.7875975152587   120   120.000309175647
15   0.000129814414224606   -318.342301568993   636.378892281901    80.7927222376914   120   120.000123882143
16   1.74681458954891e-05   -320.026868650893   638.232775679794    80.8053011594971   120   120.000078151813
17   5.34464860978224e-06   -319.882542499043   638.076752080349    80.8043693675234   120   119.99998442906
18   2.85829790601691e-06   -319.919181610712   638.118445697698    80.8048352916866   120   119.999987437302
19   1.45445324958428e-06   -319.923421570432   638.122034989089    80.8048353072153   120   120.000034616147
20   6.9764235447657e-07   -319.924327807159   638.122807474975    80.8048353103981   120   120.000044400429
21   3.99651399414953e-07   -319.925302635204   638.123784226554    80.8048353101127   120   120.000046719031
22   2.30494468210446e-07   -319.925846904011   638.124372057698    80.8048353088717   120   120.000045621947
23   1.31784807946922e-07   -319.926036647294   638.124596731674    80.8048353079364   120   120.000044128108
24   7.34754826279433e-08   -319.926067446183   638.124645420164    80.8048353074735   120   120.000043197789
