# iter   OP_error_   E_class   E_quant    mu_   Total_Particles   OPs_.total_Den
0   0.663897377119548   -3289.62146449411   5399.9909899006    62.6564711686092   120   121.683722620136
1   0.103646820793936   -3115.19429462288   6580.08130834903    62.436750843092   120   120.673475374684
2   0.068282948376174   -3307.17991037074   6900.43507805235    62.9637367208445   120   120.299623099515
3   0.0453784898425675   -3621.96516255408   7432.73219906583    63.6384629739431   120   119.951762525481
4   0.0276626532273544   -3926.43024099721   7961.58664250547    64.4152067591648   120   119.878570194328
5   0.0205348722549031   -4088.57780899807   8245.24397680254    64.880528067255   120   119.977134150454
6   0.0157512975538728   -4204.44622749253   8454.05123768692    65.1978711594526   120   120.013664038035
7   0.0121752986306629   -4299.52783153975   8629.03869413643    65.4482206380515   120   120.027217713711
8   0.00947388653852172   -4377.88912835333   8775.51933480509    65.6495595550155   120   120.030532045471
9   0.00739477599883129   -4443.74715309412   8900.03225435542    65.8162936229205   120   120.030202465484
10   0.00577156621109435   -4499.91605688225   9007.17579946046    65.957243042828   120   120.028632513188
11   0.00449230430776805   -4548.33052836013   9100.19377008527    66.0781014771651   120   120.026826280754
12   0.00347976246792847   -4590.35504063087   9181.39075334541    66.1824411157627   120   120.025150536013
13   0.0026780734103921   -4626.95169904403   9252.46939574865    66.2729414775822   120   120.023460685191
14   0.00204690667093874   -4658.85520438219   9314.7130760669    66.351612363788   120   120.021838749937
15   0.0015601616377786   -4683.47936609925   9364.05135101818    66.4050428572262   120   120.006110559132
16   0.00114983723534966   -4709.23790934626   9414.69029194918    66.4678655171399   120   120.004025907016
17   0.00084825040321309   -4732.02417464389   9459.61542370091    66.5233236482163   120   120.002164317566
18   0.000760303268550561   -4739.9260393526   9475.37876096899    66.5413974590052   120   119.999443786418
19   0.000722626642445336   -4743.44570026936   9482.26847841973    66.5504362490064   120   120.000034347278
20   0.000684488308312134   -4747.25999065343   9489.77979534892    66.5599206807319   120   120.000113032101
21   0.000648452048616359   -4751.09562539304   9497.33657714485    66.5692930842502   120   120.000052424774
22   0.000616532912747997   -4754.77714457515   9504.60735664089    66.5783306544601   120   119.999923176334
23   0.000589419740654858   -4758.17742606132   9511.31853283279    66.5866986333829   120   119.999869346402
24   0.000566988362333828   -4761.22892989268   9517.33526286085    66.5941737286608   120   119.999849173791
25   0.00054852781399838   -4763.92765745091   9522.65851406672    66.6007559435814   120   119.99980113571
26   0.000533158418965459   -4766.31950549947   9527.39027758049    66.6066686666214   120   119.999730896099
27   0.000520166070817269   -4768.46970253153   9531.62868972735    66.6119116643835   120   119.999722423036
28   0.000512759701073795   -4768.66658501972   9532.00091959879    66.6124681143442   120   119.999870722806
29   0.00050602114435041   -4768.85063532593   9532.36406631937    66.6130246435475   120   119.999930473159
30   0.000499339442244367   -4769.03180042121   9532.70538025648    66.6134694457645   120   120.000019764282
31   0.000492778944439376   -4769.20043888038   9533.03795907684    66.6139142969321   120   120.000019806736
32   0.000486362309629178   -4769.36633992518   9533.34929412758    66.614247422752   120   120.000047214492
33   0.000480038591938962   -4769.52003837631   9533.65242557293    66.6145805935529   120   119.999985376622
34   0.000473799178210652   -4769.67125366249   9533.96074162768    66.6150256027624   120   119.999950176675
35   0.000467706871134527   -4769.82607521357   9534.24859495077    66.6153588900428   120   120.000014328942
36   0.000461698471139936   -4769.96789366571   9534.5288419336    66.6156922170411   120   119.999975036749
37   0.000455792562085838   -4770.10774771141   9534.80193143537    66.6160255956124   120   119.999964249046
38   0.000449982729742522   -4770.24369791868   9535.06800684795    66.6163590221561   120   119.999957151057
39   0.000444266949474423   -4770.37621846449   9535.32726188118    66.6166924959618   120   119.999958127349
40   0.000438642672395896   -4770.50533075776   9535.5798748715    66.6170260158233   120   119.999966129307
41   0.000433107528536547   -4770.63113757927   9535.82602114551    66.6173595806631   120   119.999981127285
42   0.000427659226211122   -4770.75372361969   9536.06587091149    66.6176931894151   120   120.000002907823
43   0.000422319875738481   -4770.87317411672   9536.28663439287    66.6179150577678   120   120.000031297718
44   0.000417046955095231   -4770.98179695586   9536.5013373661    66.6181369583116   120   119.999971549435
45   0.000411834740084861   -4771.08894810745   9536.72330480631    66.6184706844548   120   119.99993557079
46   0.000406712718352545   -4771.20075176062   9536.93978308978    66.6188044596039   120   119.999996896084
47   0.000401687098537844   -4771.30832907866   9537.13775838849    66.6190264888293   120   120.000047174881
48   0.000396723194310729   -4771.40564719735   9537.33027961895    66.6192485467953   120   120.000011828788
49   0.000391833915161754   -4771.50174395194   9537.51769212105    66.6194706433723   120   119.999999037223
50   0.000387014978472727   -4771.59501815199   9537.70009347609    66.6196927757186   120   119.999988469956
51   0.000382265141374682   -4771.68584878539   9537.87762296233    66.6199149433689   120   119.999983746353
52   0.000377582789996674   -4771.77424362998   9538.05040796619    66.6201371454435   120   119.999984026421
53   0.000372966424811532   -4771.86027760512   9538.21857405069    66.6203593811636   120   119.999989305937
54   0.000368414592116661   -4771.94401110011   9538.38224320136    66.6205816497551   120   119.999999429045
55   0.000363925889526405   -4772.02550526404   9538.54153426416    66.6208039504658   120   120.000014272293
56   0.000359498963336717   -4772.10481920899   9538.69656297197    66.6210262825615   120   120.000033710179
57   0.000355151789180713   -4772.18201058579   9538.83448323    66.6211368620818   120   120.000057621464
58   0.000350850437980512   -4772.24935899909   9538.96827390704    66.6212474618889   120   119.99999129799
59   0.000346592016587043   -4772.31619789919   9539.11121169261    66.6214698756675   120   119.999946733613
60   0.000342399495020382   -4772.38862699008   9539.25049058002    66.6216923271396   120   119.999997513029
61   0.000338278492965503   -4772.45774090142   9539.37304817658    66.6218030216779   120   120.000035311735
62   0.000334201089262254   -4772.5174829246   9539.49189138183    66.6219137341911   120   119.999985601466
63   0.000330164369927225   -4772.57687042547   9539.6202795813    66.6221362580524   120   119.999956633363
64   0.000326202075091092   -4772.64205596838   9539.73243695011    66.6222470338876   120   120.00002270417
65   0.000322280872911282   -4772.69634047302   9539.84112131786    66.6223578238975   120   119.999980768057
66   0.000318399389667451   -4772.75072136054   9539.95963014516    66.6225804238573   120   119.999963048966
67   0.000314585990187571   -4772.81097783535   9540.06217123997    66.6226912740048   120   120.000039383035
68   0.00031081277374729   -4772.86047570345   9540.16149794956    66.6228021366554   120   120.000007559319
69   0.000307088764421458   -4772.9101967101   9540.25794029535    66.6229130243825   120   119.999999659815
70   0.000303411039691439   -4772.95814149071   9540.35153117855    66.6230239342329   120   119.999990956141
71   0.000299779067037287   -4773.00472987682   9540.44235634119    66.623134866148   120   119.999985960906
72   0.000296192030860286   -4773.04992933274   9540.53048933887    66.6232458195459   120   119.999983736066
73   0.000292649177315422   -4773.09379052702   9540.61600370019    66.6233567939552   120   119.999984362728
74   0.000289149771873667   -4773.13634746256   9540.69897072376    66.6234677888971   120   119.999987734277
75   0.000285693101676093   -4773.17763613833   9540.77945994634    66.6235788039068   120   119.999993781469
76   0.000282278474873452   -4773.21769109617   9540.85753911197    66.6236898385292   120   120.000002430366
77   0.000278905219596556   -4773.25654609328   9540.93327423258    66.6238008923196   120   120.000013610131
78   0.000275572683214333   -4773.29423400395   9541.00672962977    66.6239119648431   120   120.000027251514
79   0.000272293752826617   -4773.33078686437   9541.06500620914    66.6239112724641   120   120.000043287079
80   0.000269032166546424   -4773.35845759663   9541.13399989142    66.6240223715001   120   119.999967046078
81   0.000265818054747606   -4773.39433642154   9541.20110631511    66.6241334991583   120   120.000005207131
82   0.000262654021761223   -4773.42743980344   9541.25317185349    66.6241328586327   120   120.000024658972
83   0.00025950823387944   -4773.45207211143   9541.31613491127    66.6242440087138   120   119.999955547531
84   0.000256406805443751   -4773.48493856835   9541.37737760848    66.6243551861835   120   119.999999931677
85   0.000253352769743318   -4773.51512456274   9541.42374350643    66.6243545943474   120   120.000025564508
86   0.000250317760795315   -4773.53691898397   9541.48116699043    66.6244657919997   120   119.999962435924
87   0.000247324209639396   -4773.56702773861   9541.53702574403    66.6245770159534   120   120.000012642058
88   0.000244375526106692   -4773.5945334154   9541.57815922248    66.6245764695385   120   120.000043931554
89   0.000241454062491776   -4773.61372299935   9541.61753585608    66.6245759283673   120   119.999986299994
90   0.000238560833073942   -4773.63352197135   9541.66836569309    66.6246871859916   120   119.999947241107
91   0.00023570423573937   -4773.66007166016   9541.71778190133    66.6247984665912   120   120.000001258029
92   0.000232889224643961   -4773.68442186636   9541.75266348702    66.624797975882   120   120.000039900476
93   0.000230100901027501   -4773.7004896742   9541.78596611992    66.6247974890641   120   119.999988730243
94   0.000227340543060317   -4773.71726692192   9541.83089687241    66.6249087997963   120   119.99995607596
