# iter   OP_error_   E_class   E_quant    mu_   Total_Particles   OPs_.total_Den
0   2.28614969323266   -558.108307297638   216.489077116539    4.61530880936229   144   150.334495615062
1   0.545553514063581   -379.636429720132   488.382075588804    5.10237451060325   144   147.167247807531
2   0.463783570102231   -364.749566906323   475.043969622391    4.93031824880187   144   145.873481619094
3   0.500361635616168   -361.915275693666   466.88082200844    4.88907420217209   144   145.731887044506
4   0.569258504937236   -347.008146404002   425.433669559452    5.02040260210075   144   145.200469024927
5   0.537720083051402   -304.574105874056   330.480312170456    3.74319752247808   144   144.696536642833
6   0.429297067882676   -255.855459411889   245.315040259781    3.16787543401739   144   144.566865601277
7   0.185869906438391   -145.543612046613   97.9753389944511    8.40439802974542   144   144.224641672685
8   0.0454473861887592   -26.6349488029526   -27.9164041486869    8.26033176056134   144   143.98884563564
9   0.0254667072270292   -36.8602400680336   -17.9754870966239    8.25011921150904   144   143.989687741482
10   0.0113384715504889   -44.1529841724376   -10.787672719703    8.24517107244616   144   143.992560795698
11   0.00358892824620901   -48.3175336933484   -6.64714415627569    8.24560856436725   144   143.995172660053
12   0.00230386847448189   -50.4625666616151   -4.50447539786239    8.25171750182539   144   143.997122333481
13   0.00372740856759227   -51.446356364263   -3.51963133488457    8.25488093944232   144   143.998410573067
14   0.00437852755219248   -51.8169048054773   -3.14842894876445    8.25616878117242   144   143.999191765573
15   0.00389990406232019   -51.461901449038   -3.50438606194028    8.25570122084802   144   143.999521438198
16   0.00676806639710467   -53.2056413196691   -1.75464487425139    8.25923611738859   144   143.997924821185
17   0.00933372989269531   -55.0187130581689   0.0686266944753037    8.25651536591434   144   144.008200944628
18   0.0116926486456851   -44.0284560194272   -10.9105447235048    8.2457510086418   144   143.995383643426
19   0.00518745837532924   -47.4857284074936   -7.47566479896292    8.24501524118362   144   144.001442960131
20   0.00339964236397513   -51.9567089633961   -3.00779285612827    8.24672278121455   144   144.005638891387
21   6.08493021717056e-05   -50.1258174059814   -4.84104954190636    8.243305830448   144   144.001588956949
22   2.07939080900925e-05   -50.1465746003609   -4.820292840258    8.24327607205848   144   144.000830083946
23   1.06746181157862e-05   -50.144277357819   -4.82259010466693    8.24325063591425   144   144.000414867472
24   5.51244199615824e-06   -50.1432538620807   -4.82361360747283    8.24323761188237   144   144.000207718779
25   2.85962898189e-06   -50.1427420290027   -4.82412544273337    8.2432308939678   144   144.000104144495
26   1.48942492853018e-06   -50.1424828829647   -4.8243845894234    8.24322733419583   144   144.00005221953
27   7.78561670465759e-07   -50.1423509697845   -4.82451650279552    8.24322542987587   144   144.000026164777
