#k1  k2  Akw_up(w_target)    Akw_dn(w_target)
19  27  0.0188793  0.0145567
19  28  0.0187922  0.0162323
19  29  0.0186878  0.0186878
19  30  0.0185707  0.022232
19  31  0.0184453  0.0273693
19  32  0.0183158  0.0349466
19  33  0.0181858  0.0464459
19  34  0.0180584  0.0646084
19  35  0.0179359  0.094878
19  36  0.0178202  0.149118
19  37  0.0177125  0.256566
19  38  0.0176137  0.502431
19  39  0.0175243  1.1966
19  40  0.0174446  3.60599
19  41  0.0173746  6.14883
19  42  0.0173143  2.84919
19  43  0.0172637  1.39223
19  44  0.0172225  0.86249
19  45  0.0171907  0.629235
19  46  0.017168  0.514874
19  47  0.0171545  0.460348

20  0  0.0146237  0.338731
20  1  0.0146285  0.350279
20  2  0.0146429  0.388635
20  3  0.014667  0.467795
20  4  0.0147008  0.624911
20  5  0.0147445  0.967559
20  6  0.0147982  1.88078
20  7  0.0148621  4.77006
20  8  0.0149361  4.96218
20  9  0.0150204  1.5212
20  10  0.0151146  0.575625
20  11  0.0152186  0.277621
20  12  0.0153316  0.156238
20  13  0.0154528  0.0975423
20  14  0.0155806  0.0656786
20  15  0.0157133  0.046909
20  16  0.0158483  0.035174
20  17  0.0159823  0.0275082
20  18  0.0161118  0.0223419
20  19  0.0162324  0.0187922
20  20  0.0163395  0.0163395
20  21  0.0164287  0.0146688
20  22  0.0164959  0.0135868
20  23  0.0165377  0.0129783
20  24  0.0165518  0.012782
20  25  0.0165377  0.0129783
20  26  0.0164959  0.0135868
20  27  0.0164287  0.0146688
20  28  0.0163395  0.0163395
20  29  0.0162324  0.0187922
20  30  0.0161118  0.0223419
20  31  0.0159823  0.0275082
20  32  0.0158483  0.035174
20  33  0.0157133  0.046909
20  34  0.0155806  0.0656786
20  35  0.0154528  0.0975423
20  36  0.0153316  0.156238
20  37  0.0152186  0.277621
20  38  0.0151146  0.575625
20  39  0.0150204  1.5212
20  40  0.0149361  4.96218
20  41  0.0148621  4.77006
20  42  0.0147982  1.88078
20  43  0.0147445  0.967559
20  44  0.0147008  0.624911
20  45  0.014667  0.467795
20  46  0.0146429  0.388635
20  47  0.0146285  0.350279

21  0  0.0128549  0.273806
21  1  0.01286  0.282639
21  2  0.0128754  0.311819
21  3  0.0129012  0.371332
21  4  0.0129373  0.487065
21  5  0.012984  0.731411
21  6  0.0130414  1.35511
21  7  0.0131095  3.45356
21  8  0.0131884  6.03715
21  9  0.013278  1.90529
21  10  0.0133783  0.651892
21  11  0.0134886  0.297815
21  12  0.0136085  0.162737
21  13  0.0137367  0.0998995
21  14  0.0138719  0.0666062
21  15  0.0140118  0.0473049
21  16  0.0141539  0.0353665
21  17  0.0142947  0.027625
21  18  0.0144305  0.0224339
21  19  0.0145567  0.0188793
21  20  0.0146688  0.0164287
21  21  0.0147619  0.0147619
21  22  0.0148319  0.0136835
21  23  0.0148754  0.0130773
21  24  0.0148902  0.0128817
21  25  0.0148754  0.0130773
21  26  0.0148319  0.0136835
21  27  0.0147619  0.0147619
21  28  0.0146688  0.0164287
21  29  0.0145567  0.0188793
21  30  0.0144305  0.0224339
21  31  0.0142947  0.027625
21  32  0.0141539  0.0353665
21  33  0.0140118  0.0473049
21  34  0.0138719  0.0666062
21  35  0.0137367  0.0998995
21  36  0.0136085  0.162737
21  37  0.0134886  0.297815
21  38  0.0133783  0.651892
21  39  0.013278  1.90529
21  40  0.0131884  6.03715
21  41  0.0131095  3.45356
21  42  0.0130414  1.35511
21  43  0.012984  0.731411
21  44  0.0129373  0.487065
21  45  0.0129012  0.371332
21  46  0.0128754  0.311819
21  47  0.01286  0.282639

22  0  0.01169  0.234802
22  1  0.0116954  0.242094
22  2  0.0117116  0.266095
22  3  0.0117387  0.314653
22  4  0.0117768  0.407779
22  5  0.011826  0.600008
22  6  0.0118863  1.0742
22  7  0.0119579  2.65082
22  8  0.0120408  6.36903
22  9  0.012135  2.29401
22  10  0.0122401  0.721415
22  11  0.0123559  0.314923
22  12  0.0124814  0.168014
22  13  0.0126156  0.101764
22  14  0.0127569  0.0673273
22  15  0.012903  0.0476091
22  16  0.0130512  0.0355133
22  17  0.0131979  0.0277137
22  18  0.0133392  0.0225034
22  19  0.0134705  0.0189449
22  20  0.0135868  0.0164959
22  21  0.0136835  0.0148319
22  22  0.0137561  0.0137561
22  23  0.0138012  0.0131516
22  24  0.0138165  0.0129566
22  25  0.0138012  0.0131516
22  26  0.0137561  0.0137561
22  27  0.0136835  0.0148319
22  28  0.0135868  0.0164959
22  29  0.0134705  0.0189449
22  30  0.0133392  0.0225034
22  31  0.0131979  0.0277137
22  32  0.0130512  0.0355133
22  33  0.012903  0.0476091
22  34  0.0127569  0.0673273
22  35  0.0126156  0.101764
22  36  0.0124814  0.168014
22  37  0.0123559  0.314923
22  38  0.0122401  0.721415
22  39  0.012135  2.29401
22  40  0.0120408  6.36903
22  41  0.0119579  2.65082
22  42  0.0118863  1.0742
22  43  0.011826  0.600008
22  44  0.0117768  0.407779
22  45  0.0117387  0.314653
22  46  0.0117116  0.266095
22  47  0.0116954  0.242094

23  0  0.0110288  0.21394
23  1  0.0110344  0.220439
23  2  0.0110511  0.241782
23  3  0.011079  0.284762
23  4  0.0111183  0.366534
23  5  0.011169  0.533123
23  6  0.0112312  0.935624
23  7  0.011305  2.24819
23  8  0.0113904  6.23655
23  9  0.0114874  2.59234
23  10  0.0115957  0.771176
23  11  0.0117148  0.326511
23  12  0.011844  0.171476
23  13  0.011982  0.102964
23  14  0.0121271  0.067786
23  15  0.0122772  0.0478011
23  16  0.0124293  0.0356055
23  17  0.0125799  0.0277691
23  18  0.0127247  0.0225468
23  19  0.0128592  0.0189858
23  20  0.0129784  0.0165377
23  21  0.0130773  0.0148754
23  22  0.0131516  0.0138012
23  23  0.0131978  0.0131977
23  24  0.0132134  0.0130031
23  25  0.0131978  0.0131977
23  26  0.0131516  0.0138012
23  27  0.0130773  0.0148754
23  28  0.0129784  0.0165377
23  29  0.0128592  0.0189858
23  30  0.0127247  0.0225468
23  31  0.0125799  0.0277691
23  32  0.0124293  0.0356055
23  33  0.0122772  0.0478011
23  34  0.0121271  0.067786
23  35  0.011982  0.102964
23  36  0.011844  0.171476
23  37  0.0117148  0.326511
23  38  0.0115957  0.771176
23  39  0.0114874  2.59234
23  40  0.0113904  6.23655
23  41  0.011305  2.24819
23  42  0.0112312  0.935624
23  43  0.011169  0.533123
23  44  0.0111183  0.366534
23  45  0.011079  0.284762
23  46  0.0110511  0.241782
23  47  0.0110344  0.220439

24  0  0.0108145  0.207373
24  1  0.0108201  0.213627
24  2  0.010837  0.23415
24  3  0.0108653  0.275418
24  4  0.0109049  0.353726
24  5  0.0109561  0.512574
24  6  0.0110189  0.893732
24  7  0.0110935  2.12704
24  8  0.0111798  6.13196
24  9  0.0112777  2.70509
24  10  0.0113871  0.789377
24  11  0.0115073  0.330624
24  12  0.0116377  0.172685
24  13  0.011777  0.103379
24  14  0.0119235  0.0679436
24  15  0.0120749  0.0478667
24  16  0.0122283  0.0356369
24  17  0.0123802  0.027788
24  18  0.0125263  0.0225616
24  19  0.0126618  0.0189997
24  20  0.012782  0.0165518
24  21  0.0128817  0.0148902
24  22  0.0129566  0.0138165
24  23  0.0130031  0.0132134
24  24  0.0130188  0.0130188
24  25  0.0130031  0.0132134
24  26  0.0129566  0.0138165
24  27  0.0128817  0.0148902
24  28  0.012782  0.0165518
24  29  0.0126618  0.0189997
24  30  0.0125263  0.0225616
24  31  0.0123802  0.027788
24  32  0.0122283  0.0356369
24  33  0.0120749  0.0478667
24  34  0.0119235  0.0679436
24  35  0.011777  0.103379
24  36  0.0116377  0.172685
24  37  0.0115073  0.330624
24  38  0.0113871  0.789377
24  39  0.0112777  2.70509
24  40  0.0111798  6.13196
24  41  0.0110935  2.12704
24  42  0.0110189  0.893732
24  43  0.0109561  0.512574
24  44  0.0109049  0.353726
24  45  0.0108653  0.275418
24  46  0.010837  0.23415
24  47  0.0108201  0.213627

25  0  0.0110288  0.21394
25  1  0.0110344  0.220439
25  2  0.0110511  0.241782
25  3  0.011079  0.284762
25  4  0.0111183  0.366534
25  5  0.011169  0.533123
25  6  0.0112312  0.935624
25  7  0.011305  2.24819
25  8  0.0113904  6.23655
25  9  0.0114874  2.59234
25  10  0.0115957  0.771176
25  11  0.0117148  0.326511
25  12  0.011844  0.171476
25  13  0.011982  0.102964
25  14  0.0121271  0.067786
25  15  0.0122772  0.0478011
25  16  0.0124293  0.0356055
25  17  0.0125799  0.0277691
25  18  0.0127247  0.0225468
25  19  0.0128592  0.0189858
25  20  0.0129784  0.0165377
25  21  0.0130773  0.0148754
25  22  0.0131516  0.0138012
25  23  0.0131978  0.0131977
25  24  0.0132134  0.0130031
25  25  0.0131978  0.0131977
25  26  0.0131516  0.0138012
25  27  0.0130773  0.0148754
25  28  0.0129784  0.0165377
25  29  0.0128592  0.0189858
25  30  0.0127247  0.0225468
25  31  0.0125799  0.0277691
25  32  0.0124293  0.0356055
25  33  0.0122772  0.0478011
25  34  0.0121271  0.067786
25  35  0.011982  0.102964
25  36  0.011844  0.171476
25  37  0.0117148  0.326511
25  38  0.0115957  0.771176
25  39  0.0114874  2.59234
25  40  0.0113904  6.23655
25  41  0.011305  2.24819
25  42  0.0112312  0.935624
25  43  0.011169  0.533123
25  44  0.0111183  0.366534
25  45  0.011079  0.284762
25  46  0.0110511  0.241782
25  47  0.0110344  0.220439

26  0  0.01169  0.234802
26  1  0.0116954  0.242094
26  2  0.0117116  0.266095
26  3  0.0117387  0.314653
26  4  0.0117768  0.407779
26  5  0.011826  0.600008
26  6  0.0118863  1.0742
26  7  0.0119579  2.65082
26  8  0.0120408  6.36903
26  9  0.012135  2.29401
26  10  0.0122401  0.721415
26  11  0.0123559  0.314923
26  12  0.0124814  0.168014
26  13  0.0126156  0.101764
26  14  0.0127569  0.0673273
26  15  0.012903  0.0476091
26  16  0.0130512  0.0355133
26  17  0.0131979  0.0277137
26  18  0.0133392  0.0225034
26  19  0.0134705  0.0189449
26  20  0.0135868  0.0164959
26  21  0.0136835  0.0148319
26  22  0.0137561  0.0137561
26  23  0.0138012  0.0131516
26  24  0.0138165  0.0129566
26  25  0.0138012  0.0131516
26  26  0.0137561  0.0137561
26  27  0.0136835  0.0148319
26  28  0.0135868  0.0164959
26  29  0.0134705  0.0189449
26  30  0.0133392  0.0225034
26  31  0.0131979  0.0277137
26  32  0.0130512  0.0355133
26  33  0.012903  0.0476091
26  34  0.0127569  0.0673273
26  35  0.0126156  0.101764
26  36  0.0124814  0.168014
26  37  0.0123559  0.314923
26  38  0.0122401  0.721415
26  39  0.012135  2.29401
26  40  0.0120408  6.36903
26  41  0.0119579  2.65082
26  42  0.0118863  1.0742
26  43  0.011826  0.600008
26  44  0.0117768  0.407779
26  45  0.0117387  0.314653
26  46  0.0117116  0.266095
26  47  0.0116954  0.242094

27  0  0.0128549  0.273806
27  1  0.01286  0.282639
27  2  0.0128754  0.311819
27  3  0.0129012  0.371332
27  4  0.0129373  0.487065
27  5  0.012984  0.731411
27  6  0.0130414  1.35511
27  7  0.0131095  3.45356
27  8  0.0131884  6.03715
27  9  0.013278  1.90529
27  10  0.0133783  0.651892
27  11  0.0134886  0.297815
27  12  0.0136085  0.162737
27  13  0.0137367  0.0998995
27  14  0.0138719  0.0666062
27  15  0.0140118  0.0473049
27  16  0.0141539  0.0353665
27  17  0.0142947  0.027625
27  18  0.0144305  0.0224339
27  19  0.0145567  0.0188793
27  20  0.0146688  0.0164287
27  21  0.0147619  0.0147619
27  22  0.0148319  0.0136835
27  23  0.0148754  0.0130773
27  24  0.0148902  0.0128817
27  25  0.0148754  0.0130773
27  26  0.0148319  0.0136835
27  27  0.0147619  0.0147619
27  28  0.0146688  0.0164287
27  29  0.0145567  0.0188793
27  30  0.0144305  0.0224339
27  31  0.0142947  0.027625
27  32  0.0141539  0.0353665
27  33  0.0140118  0.0473049
27  34  0.0138719  0.0666062
27  35  0.0137367  0.0998995
27  36  0.0136085  0.162737
27  37  0.0134886  0.297815
27  38  0.0133783  0.651892
27  39  0.013278  1.90529
27  40  0.0131884  6.03715
27  41  0.0131095  3.45356
27  42  0.0130414  1.35511
27  43  0.012984  0.731411
27  44  0.0129373  0.487065
27  45  0.0129012  0.371332
27  46  0.0128754  0.311819
27  47  0.01286  0.282639

28  0  0.0146237  0.338731
28  1  0.0146285  0.350279
28  2  0.0146429  0.388635
28  3  0.014667  0.467795
28  4  0.0147008  0.624911
28  5  0.0147445  0.967559
28  6  0.0147982  1.88078
28  7  0.0148621  4.77006
28  8  0.0149361  4.96218
28  9  0.0150204  1.5212
28  10  0.0151146  0.575625
28  11  0.0152186  0.277621
28  12  0.0153316  0.156238
28  13  0.0154528  0.0975423
28  14  0.0155806  0.0656786
28  15  0.0157133  0.046909
28  16  0.0158483  0.035174
28  17  0.0159823  0.0275082
28  18  0.0161118  0.0223419
28  19  0.0162324  0.0187922
28  20  0.0163395  0.0163395
28  21  0.0164287  0.0146688
28  22  0.0164959  0.0135868
28  23  0.0165377  0.0129783
28  24  0.0165518  0.012782
28  25  0.0165377  0.0129783
28  26  0.0164959  0.0135868
28  27  0.0164287  0.0146688
28  28  0.0163395  0.0163395
28  29  0.0162324  0.0187922
28  30  0.0161118  0.0223419
28  31  0.0159823  0.0275082
28  32  0.0158483  0.035174
28  33  0.0157133  0.046909
28  34  0.0155806  0.0656786
28  35  0.0154528  0.0975423
28  36  0.0153316  0.156238
28  37  0.0152186  0.277621
28  38  0.0151146  0.575625
28  39  0.0150204  1.5212
28  40  0.0149361  4.96218
28  41  0.0148621  4.77006
28  42  0.0147982  1.88078
28  43  0.0147445  0.967559
28  44  0.0147008  0.624911
28  45  0.014667  0.467795
28  46  0.0146429  0.388635
28  47  0.0146285  0.350279

29  0  0.01715  0.444054
29  1  0.0171545  0.460348
29  2  0.017168  0.514874
29  3  0.0171907  0.629235
29  4  0.0172225  0.86249
29  5  0.0172637  1.39223
29  6  0.0173143  2.84919
29  7  0.0173746  6.14883
29  8  0.0174446  3.60599
29  9  0.0175243  1.1966
29  10  0.0176137  0.502431
29  11  0.0177125  0.256566
29  12  0.0178202  0.149118
29  13  0.0179359  0.094878
29  14  0.0180584  0.0646084
29  15  0.0181858  0.0464459
29  16  0.0183158  0.0349466
29  17  0.0184453  0.0273693
29  18  0.0185707  0.022232
29  19  0.0186878  0.0186878
29  20  0.0187922  0.0162323
29  21  0.0188793  0.0145567
29  22  0.0189449  0.0134705
29  23  0.0189858  0.0128592
29  24  0.0189997  0.0126618
29  25  0.0189858  0.0128592
29  26  0.0189449  0.0134705
29  27  0.0188793  0.0145567
29  28  0.0187922  0.0162323
29  29  0.0186878  0.0186878
29  30  0.0185707  0.022232
29  31  0.0184453  0.0273693
29  32  0.0183158  0.0349466
29  33  0.0181858  0.0464459
29  34  0.0180584  0.0646084
29  35  0.0179359  0.094878
29  36  0.0178202  0.149118
29  37  0.0177125  0.256566
29  38  0.0176137  0.502431
29  39  0.0175243  1.1966
29  40  0.0174446  3.60599
29  41  0.0173746  6.14883
29  42  0.0173143  2.84919
29  43  0.0172637  1.39223
29  44  0.0172225  0.86249
29  45  0.0171907  0.629235
29  46  0.017168  0.514874
29  47  0.0171545  0.460348

30  0  0.0206551  0.616686
30  1  0.0206596  0.641505
30  2  0.0206732  0.725355
30  3  0.0206958  0.904812
30  4  0.0207277  1.28288
30  5  0.020769  2.17411
30  6  0.0208199  4.47772
30  7  0.0208805  6.05541
30  8  0.0209511  2.50269
30  9  0.0210317  0.94526
30  10  0.0211223  0.437644
30  11  0.0212228  0.236274
30  12  0.0213326  0.141885
30  13  0.0214511  0.0920782
30  14  0.021577  0.0634579
30  15  0.0217085  0.0459402
30  16  0.0218432  0.0346955
30  17  0.021978  0.0272147
30  18  0.0221091  0.0221091
30  19  0.022232  0.0185707
30  20  0.0223419  0.0161118
30  21  0.0224339  0.0144305
30  22  0.0225035  0.0133392
30  23  0.0225468  0.0127247
30  24  0.0225616  0.0125263
30  25  0.0225468  0.0127247
30  26  0.0225035  0.0133392
30  27  0.0224339  0.0144305
30  28  0.0223419  0.0161118
30  29  0.022232  0.0185707
30  30  0.0221091  0.0221091
30  31  0.021978  0.0272147
30  32  0.0218432  0.0346955
30  33  0.0217085  0.0459402
30  34  0.021577  0.0634579
30  35  0.0214511  0.0920782
30  36  0.0213326  0.141885
30  37  0.0212228  0.236274
30  38  0.0211223  0.437644
30  39  0.0210317  0.94526
30  40  0.0209511  2.50269
30  41  0.0208805  6.05541
30  42  0.0208199  4.47772
30  43  0.020769  2.17411
30  44  0.0207277  1.28288
30  45  0.0206958  0.904812
30  46  0.0206732  0.725355
30  47  0.0206596  0.641505

31  0  0.0254497  0.907799
31  1  0.025455  0.948537
31  2  0.0254709  1.08767
31  3  0.0254976  1.39199
31  4  0.0255352  2.0508
31  5  0.0255839  3.58143
31  6  0.025644  6.16365
31  7  0.0257159  4.47458
31  8  0.0257998  1.76085
31  9  0.0258959  0.758773
31  10  0.0260044  0.383024
31  11  0.0261252  0.217708
31  12  0.026258  0.134911
31  13  0.0264018  0.0892832
31  14  0.0265555  0.0622816
31  15  0.026717  0.0454146
31  16  0.0268834  0.0344315
31  17  0.0270509  0.0270509
31  18  0.0272147  0.021978
31  19  0.0273693  0.0184453
31  20  0.0275082  0.0159823
31  21  0.0276251  0.0142947
31  22  0.0277137  0.0131979
31  23  0.0277691  0.0125799
31  24  0.027788  0.0123802
31  25  0.0277691  0.0125799
31  26  0.0277137  0.0131979
31  27  0.0276251  0.0142947
31  28  0.0275082  0.0159823
31  29  0.0273693  0.0184453
31  30  0.0272147  0.021978
31  31  0.0270509  0.0270509
31  32  0.0268834  0.0344315
31  33  0.026717  0.0454146
31  34  0.0265555  0.0622816
31  35  0.0264018  0.0892832
31  36  0.026258  0.134911
31  37  0.0261252  0.217708
31  38  0.0260044  0.383024
31  39  0.0258959  0.758773
31  40  0.0257998  1.76085
31  41  0.0257159  4.47458
31  42  0.025644  6.16365
31  43  0.0255839  3.58143
31  44  0.0255352  2.0508
31  45  0.0254976  1.39199
31  46  0.0254709  1.08767
31  47  0.025455  0.948537

32  0  0.0319639  1.41582
32  1  0.0319718  1.4871
32  2  0.0319953  1.7326
32  3  0.0320349  2.27551
32  4  0.0320907  3.42778
32  5  0.0321632  5.53258
32  6  0.0322529  5.92302
32  7  0.0323605  2.98426
32  8  0.0324866  1.28824
32  9  0.0326318  0.622418
32  10  0.0327964  0.338234
32  11  0.0329808  0.201292
32  12  0.0331847  0.12843
32  13  0.0334072  0.0865953
32  14  0.0336467  0.0611232
32  15  0.0339003  0.0448881
32  16  0.0341639  0.0341639
32  17  0.0344315  0.0268833
32  18  0.0346955  0.0218432
32  19  0.0349466  0.0183158
32  20  0.035174  0.0158483
32  21  0.0353665  0.0141539
32  22  0.0355134  0.0130512
32  23  0.0356055  0.0124293
32  24  0.0356369  0.0122283
32  25  0.0356055  0.0124293
32  26  0.0355134  0.0130512
32  27  0.0353665  0.0141539
32  28  0.035174  0.0158483
32  29  0.0349466  0.0183158
32  30  0.0346955  0.0218432
32  31  0.0344315  0.0268833
32  32  0.0341639  0.0341639
32  33  0.0339003  0.0448881
32  34  0.0336467  0.0611232
32  35  0.0334072  0.0865953
32  36  0.0331847  0.12843
32  37  0.0329808  0.201292
32  38  0.0327964  0.338234
32  39  0.0326318  0.622418
32  40  0.0324866  1.28824
32  41  0.0323605  2.98426
32  42  0.0322529  5.92302
32  43  0.0321632  5.53258
32  44  0.0320907  3.42778
32  45  0.0320349  2.27551
32  46  0.0319953  1.7326
32  47  0.0319718  1.4871

33  0  0.0407892  2.31821
33  1  0.0408031  2.44542
33  2  0.040845  2.88011
33  3  0.0409153  3.79894
33  4  0.0410147  5.37366
33  5  0.0411443  6.32884
33  6  0.0413054  4.24411
33  7  0.0414992  2.03485
33  8  0.0417275  0.985196
33  9  0.0419919  0.522583
33  10  0.0422939  0.302022
33  11  0.0426345  0.187096
33  12  0.0430145  0.12256
33  13  0.0434331  0.084081
33  14  0.0438883  0.0600144
33  15  0.0443757  0.0443757
33  16  0.0448881  0.0339003
33  17  0.0454146  0.0267169
33  18  0.0459403  0.0217085
33  19  0.046446  0.0181858
33  20  0.0469091  0.0157133
33  21  0.0473049  0.0140118
33  22  0.0476092  0.012903
33  23  0.0478011  0.0122772
33  24  0.0478668  0.0120749
33  25  0.0478011  0.0122772
33  26  0.0476092  0.012903
33  27  0.0473049  0.0140118
33  28  0.0469091  0.0157133
33  29  0.046446  0.0181858
33  30  0.0459403  0.0217085
33  31  0.0454146  0.0267169
33  32  0.0448881  0.0339003
33  33  0.0443757  0.0443757
33  34  0.0438883  0.0600144
33  35  0.0434331  0.084081
33  36  0.0430145  0.12256
33  37  0.0426345  0.187096
33  38  0.0422939  0.302022
33  39  0.0419919  0.522583
33  40  0.0417275  0.985196
33  41  0.0414992  2.03485
33  42  0.0413054  4.24411
33  43  0.0411443  6.32884
33  44  0.0410147  5.37366
33  45  0.0409153  3.79894
33  46  0.040845  2.88011
33  47  0.0408031  2.44542

34  0  0.0527347  3.82384
34  1  0.0527614  4.02308
34  2  0.0528419  4.65623
34  3  0.0529771  5.69784
34  4  0.0531689  6.3626
34  5  0.0534198  5.04523
34  6  0.0537329  2.85282
34  7  0.0541119  1.46825
34  8  0.0545612  0.785343
34  9  0.0550855  0.448781
34  10  0.0556896  0.27291
34  11  0.0563781  0.174991
34  12  0.0571546  0.117342
34  13  0.0580211  0.0817777
34  14  0.0589763  0.0589762
34  15  0.0600145  0.0438882
34  16  0.0611233  0.0336466
34  17  0.0622818  0.0265555
34  18  0.063458  0.021577
34  19  0.0646085  0.0180584
34  20  0.0656787  0.0155806
34  21  0.0666063  0.0138718
34  22  0.0673274  0.0127569
34  23  0.0677861  0.0121271
34  24  0.0679437  0.0119235
34  25  0.0677861  0.0121271
34  26  0.0673274  0.0127569
34  27  0.0666063  0.0138718
34  28  0.0656787  0.0155806
34  29  0.0646085  0.0180584
34  30  0.063458  0.021577
34  31  0.0622818  0.0265555
34  32  0.0611233  0.0336466
34  33  0.0600145  0.0438882
34  34  0.0589763  0.0589762
34  35  0.0580211  0.0817777
34  36  0.0571546  0.117342
34  37  0.0563781  0.174991
34  38  0.0556896  0.27291
34  39  0.0550855  0.448781
34  40  0.0545612  0.785343
34  41  0.0541119  1.46825
34  42  0.0537329  2.85282
34  43  0.0534198  5.04523
34  44  0.0531689  6.3626
34  45  0.0529771  5.69784
34  46  0.0528419  4.65623
34  47  0.0527614  4.02308

35  0  0.0689012  5.65067
35  1  0.0689529  5.8205
35  2  0.069109  6.21392
35  3  0.0693718  6.31314
35  4  0.0697459  5.308
35  5  0.0702372  3.49304
35  6  0.0708539  1.99974
35  7  0.0716056  1.12101
35  8  0.0725041  0.649111
35  9  0.0735629  0.393498
35  10  0.0747966  0.249517
35  11  0.0762211  0.164756
35  12  0.0778515  0.112763
35  13  0.079701  0.0797009
35  14  0.0817779  0.058021
35  15  0.0840812  0.043433
35  16  0.0865954  0.0334071
35  17  0.0892834  0.0264018
35  18  0.0920784  0.0214511
35  19  0.0948782  0.0179359
35  20  0.0975426  0.0154527
35  21  0.0998997  0.0137367
35  22  0.101764  0.0126156
35  23  0.102964  0.0119819
35  24  0.103379  0.011777
35  25  0.102964  0.0119819
35  26  0.101764  0.0126156
35  27  0.0998997  0.0137367
35  28  0.0975426  0.0154527
35  29  0.0948782  0.0179359
35  30  0.0920784  0.0214511
35  31  0.0892834  0.0264018
35  32  0.0865954  0.0334071
35  33  0.0840812  0.043433
35  34  0.0817779  0.058021
35  35  0.079701  0.0797009
35  36  0.0778515  0.112763
35  37  0.0762211  0.164756
35  38  0.0747966  0.249517
35  39  0.0735629  0.393498
35  40  0.0725041  0.649111
35  41  0.0716056  1.12101
35  42  0.0708539  1.99974
35  43  0.0702372  3.49304
35  44  0.0697459  5.308
35  45  0.0693718  6.31314
35  46  0.069109  6.21392
35  47  0.0689529  5.8205

36  0  0.090772  6.34804
36  1  0.0908704  6.30094
36  2  0.0911676  6.00616
36  3  0.0916698  5.1576
36  4  0.0923871  3.7984
36  5  0.0933345  2.45403
36  6  0.0945318  1.48953
36  7  0.0960038  0.898206
36  8  0.0977816  0.553266
36  9  0.0999021  0.351503
36  10  0.102409  0.230679
36  11  0.105351  0.156146
36  12  0.108784  0.108784
36  13  0.112763  0.0778513
36  14  0.117342  0.0571545
36  15  0.122561  0.0430144
36  16  0.12843  0.0331846
36  17  0.134912  0.0262579
36  18  0.141885  0.0213326
36  19  0.149118  0.0178202
36  20  0.156239  0.0153316
36  21  0.162738  0.0136085
36  22  0.168014  0.0124814
36  23  0.171477  0.011844
36  24  0.172686  0.0116377
36  25  0.171477  0.011844
36  26  0.168014  0.0124814
36  27  0.162738  0.0136085
36  28  0.156239  0.0153316
36  29  0.149118  0.0178202
36  30  0.141885  0.0213326
36  31  0.134912  0.0262579
36  32  0.12843  0.0331846
36  33  0.122561  0.0430144
36  34  0.117342  0.0571545
36  35  0.112763  0.0778513
36  36  0.108784  0.108784
36  37  0.105351  0.156146
36  38  0.102409  0.230679
36  39  0.0999021  0.351503
36  40  0.0977816  0.553266
36  41  0.0960038  0.898206
36  42  0.0945318  1.48953
36  43  0.0933345  2.45403
36  44  0.0923871  3.7984
36  45  0.0916698  5.1576
36  46  0.0911676  6.00616
36  47  0.0908704  6.30094

37  0  0.120315  5.40955
37  1  0.120497  5.23085
37  2  0.121049  4.67096
37  3  0.121984  3.7632
37  4  0.123327  2.72454
37  5  0.125111  1.82212
37  6  0.127386  1.17202
37  7  0.130211  0.748722
37  8  0.133667  0.483933
37  9  0.137852  0.319177
37  10  0.142889  0.215459
37  11  0.148928  0.148927
37  12  0.156147  0.105351
37  13  0.164756  0.0762209
37  14  0.174991  0.056378
37  15  0.187097  0.0426345
37  16  0.201293  0.0329808
37  17  0.217709  0.0261252
37  18  0.236275  0.0212228
37  19  0.256567  0.0177125
37  20  0.277622  0.0152186
37  21  0.297816  0.0134886
37  22  0.314925  0.0123559
37  23  0.326512  0.0117148
37  24  0.330625  0.0115073
37  25  0.326512  0.0117148
37  26  0.314925  0.0123559
37  27  0.297816  0.0134886
37  28  0.277622  0.0152186
37  29  0.256567  0.0177125
37  30  0.236275  0.0212228
37  31  0.217709  0.0261252
37  32  0.201293  0.0329808
37  33  0.187097  0.0426345
37  34  0.174991  0.056378
37  35  0.164756  0.0762209
37  36  0.156147  0.105351
37  37  0.148928  0.148927
37  38  0.142889  0.215459
37  39  0.137852  0.319177
37  40  0.133667  0.483933
37  41  0.130211  0.748722
37  42  0.127386  1.17202
37  43  0.125111  1.82212
37  44  0.123327  2.72454
37  45  0.121984  3.7632
37  46  0.121049  4.67096
37  47  0.120497  5.23085

38  0  0.160071  4.10765
38  1  0.1604  3.93834
38  2  0.161397  3.45962
38  3  0.163093  2.7756
38  4  0.165542  2.05182
38  5  0.168823  1.42965
38  6  0.173046  0.964688
38  7  0.17836  0.644541
38  8  0.18496  0.432597
38  9  0.193102  0.294007
38  10  0.203123  0.203123
38  11  0.21546  0.142889
38  12  0.23068  0.102409
38  13  0.249518  0.0747965
38  14  0.272911  0.0556895
38  15  0.302024  0.0422938
38  16  0.338236  0.0327964
38  17  0.383026  0.0260044
38  18  0.437646  0.0211223
38  19  0.502434  0.0176137
38  20  0.575628  0.0151146
38  21  0.651895  0.0133783
38  22  0.721419  0.0122401
38  23  0.771181  0.0115957
38  24  0.789382  0.0113871
38  25  0.771181  0.0115957
38  26  0.721419  0.0122401
38  27  0.651895  0.0133783
38  28  0.575628  0.0151146
38  29  0.502434  0.0176137
38  30  0.437646  0.0211223
38  31  0.383026  0.0260044
