#k1  k2  Akw_up(w_target)    Akw_dn(w_target)
25  26  0.0470243  0.0726421
25  27  0.0463239  0.11744
25  28  0.0457112  0.204629
25  29  0.0451863  0.391781
25  30  0.0447457  0.847037
25  31  0.0443845  2.09616
25  32  0.0440974  5.00283
25  33  0.0438795  6.18764
25  34  0.0437268  4.43779
25  35  0.0436365  3.34669

26  0  0.0616468  5.47822
26  1  0.0617185  5.79901
26  2  0.0619354  6.35641
26  3  0.0623034  5.43662
26  4  0.0628324  2.99145
26  5  0.0635361  1.3675
26  6  0.0644325  0.647068
26  7  0.0655426  0.333234
26  8  0.0668898  0.186001
26  9  0.068497  0.111179
26  10  0.0703819  0.0704711
26  11  0.0725484  0.0470705
26  12  0.0749737  0.033028
26  13  0.0775911  0.0243306
26  14  0.0802707  0.0188411
26  15  0.0828082  0.0153747
26  16  0.0849351  0.0132592
26  17  0.0863644  0.012117
26  18  0.0868698  0.011756
26  19  0.0863644  0.012117
26  20  0.0849351  0.0132592
26  21  0.0828082  0.0153747
26  22  0.0802707  0.0188411
26  23  0.0775911  0.0243306
26  24  0.0749737  0.033028
26  25  0.0725484  0.0470705
26  26  0.0703819  0.0704711
26  27  0.068497  0.111179
26  28  0.0668898  0.186001
26  29  0.0655426  0.333234
26  30  0.0644325  0.647068
26  31  0.0635361  1.3675
26  32  0.0628324  2.99145
26  33  0.0623034  5.43662
26  34  0.0619354  6.35641
26  35  0.0617185  5.79901

27  0  0.0884934  6.21552
27  1  0.088662  6.01899
27  2  0.0891737  5.11477
27  3  0.0900472  3.4356
27  4  0.0913143  1.89761
27  5  0.0930217  0.984908
27  6  0.0952323  0.522622
27  7  0.0980275  0.291457
27  8  0.101507  0.171411
27  9  0.105788  0.105958
27  10  0.110994  0.0685821
27  11  0.117238  0.046369
27  12  0.124575  0.0327316
27  13  0.132928  0.0241544
27  14  0.141978  0.0186865
27  15  0.151043  0.0152123
27  16  0.159035  0.0130844
27  17  0.164618  0.0119336
27  18  0.166635  0.0115695
27  19  0.164618  0.0119336
27  20  0.159035  0.0130844
27  21  0.151043  0.0152123
27  22  0.141978  0.0186865
27  23  0.132928  0.0241544
27  24  0.124575  0.0327316
27  25  0.117238  0.046369
27  26  0.110994  0.0685821
27  27  0.105788  0.105958
27  28  0.101507  0.171411
27  29  0.0980275  0.291457
27  30  0.0952323  0.522622
27  31  0.0930217  0.984908
27  32  0.0913143  1.89761
27  33  0.0900472  3.4356
27  34  0.0891737  5.11477
27  35  0.088662  6.01899

28  0  0.128296  4.54482
28  1  0.128675  4.22171
28  2  0.129829  3.33519
28  3  0.131813  2.23491
28  4  0.134726  1.33702
28  5  0.138717  0.766232
28  6  0.143996  0.441321
28  7  0.150857  0.261177
28  8  0.159697  0.160023
28  9  0.171045  0.101666
28  10  0.185584  0.0669713
28  11  0.204145  0.0457554
28  12  0.227633  0.0324677
28  13  0.256763  0.0239956
28  14  0.291464  0.0185461
28  15  0.329829  0.0150641
28  16  0.366947  0.0129246
28  17  0.394871  0.0117656
28  18  0.405382  0.0113987
28  19  0.394871  0.0117656
28  20  0.366947  0.0129246
28  21  0.329829  0.0150641
28  22  0.291464  0.0185461
28  23  0.256763  0.0239956
28  24  0.227633  0.0324677
28  25  0.204145  0.0457554
28  26  0.185584  0.0669713
28  27  0.171045  0.101666
28  28  0.159697  0.160023
28  29  0.150857  0.261177
28  30  0.143996  0.441321
28  31  0.138717  0.766232
28  32  0.134726  1.33702
28  33  0.131813  2.23491
28  34  0.129829  3.33519
28  35  0.128675  4.22171

29  0  0.186761  3.08045
29  1  0.18757  2.85576
29  2  0.190047  2.28126
29  3  0.194349  1.59988
29  4  0.200757  1.02673
29  5  0.209718  0.631891
29  6  0.221905  0.386122
29  7  0.238323  0.238931
29  8  0.260474  0.151152
29  9  0.290619  0.0981766
29  10  0.3322  0.0656211
29  11  0.390462  0.0452296
29  12  0.473246  0.0322381
29  13  0.591547  0.0238561
29  14  0.7581  0.0184218
29  15  0.979561  0.0149324
29  16  1.23662  0.0127822
29  17  1.46098  0.0116158
29  18  1.55281  0.0112463
29  19  1.46098  0.0116158
29  20  1.23662  0.0127822
29  21  0.979561  0.0149324
29  22  0.7581  0.0184218
29  23  0.591547  0.0238561
29  24  0.473246  0.0322381
29  25  0.390462  0.0452296
29  26  0.3322  0.0656211
29  27  0.290619  0.0981766
29  28  0.260474  0.151152
29  29  0.238323  0.238931
29  30  0.221905  0.386122
29  31  0.209718  0.631891
29  32  0.200757  1.02673
29  33  0.194349  1.59988
29  34  0.190047  2.28126
29  35  0.18757  2.85576

30  0  0.270977  2.22935
30  1  0.272619  2.08069
30  2  0.277676  1.70169
30  3  0.286556  1.24449
30  4  0.300022  0.841328
30  5  0.319335  0.544836
30  6  0.346517  0.347596
30  7  0.384841  0.222444
30  8  0.439737  0.144268
30  9  0.520565  0.0953737
30  10  0.64423  0.0645084
30  11  0.842836  0.0447883
30  12  1.18  0.0320428
30  13  1.78175  0.0237364
30  14  2.85831  0.0183145
30  15  4.49713  0.0148182
30  16  5.96032  0.0126586
30  17  6.36883  0.0114855
30  18  6.32537  0.0111137
30  19  6.36883  0.0114855
30  20  5.96032  0.0126586
30  21  4.49713  0.0148182
30  22  2.85831  0.0183145
30  23  1.78175  0.0237364
30  24  1.18  0.0320428
30  25  0.842836  0.0447883
30  26  0.64423  0.0645084
30  27  0.520565  0.0953737
30  28  0.439737  0.144268
30  29  0.384841  0.222444
30  30  0.346517  0.347596
30  31  0.319335  0.544836
30  32  0.300022  0.841328
30  33  0.286556  1.24449
30  34  0.277676  1.70169
30  35  0.272619  2.08069

31  0  0.387966  1.74351
31  1  0.39111  1.63817
31  2  0.40085  1.36709
31  3  0.418179  1.03195
31  4  0.445  0.724187
31  5  0.484616  0.486411
31  6  0.542683  0.320277
31  7  0.629173  0.210206
31  8  0.762581  0.138971
31  9  0.979607  0.0931568
31  10  1.35904  0.06361
31  11  2.08123  0.0444264
31  12  3.52563  0.0318809
31  13  5.76392  0.0236363
31  14  5.97047  0.0182244
31  15  3.86577  0.0147221
31  16  2.46285  0.0125543
31  17  1.84921  0.0113755
31  18  1.68008  0.0110018
31  19  1.84921  0.0113755
31  20  2.46285  0.0125543
31  21  3.86577  0.0147221
31  22  5.97047  0.0182244
31  23  5.76392  0.0236363
31  24  3.52563  0.0318809
31  25  2.08123  0.0444264
31  26  1.35904  0.06361
31  27  0.979607  0.0931568
31  28  0.762581  0.138971
31  29  0.629173  0.210206
31  30  0.542683  0.320277
31  31  0.484616  0.486411
31  32  0.445  0.724187
31  33  0.418179  1.03195
31  34  0.40085  1.36709
31  35  0.39111  1.63817

32  0  0.540683  1.4549
32  1  0.546279  1.3741
32  2  0.563728  1.16408
32  3  0.595201  0.898911
32  4  0.644994  0.647747
32  5  0.720904  0.446563
32  6  0.837188  0.30087
32  7  1.02114  0.201209
32  8  1.3288  0.134968
32  9  1.88428  0.0914447
32  10  2.9682  0.0629046
32  11  4.97049  0.0441388
32  12  6.33631  0.0317511
32  13  4.20866  0.0235556
32  14  2.20525  0.0181514
32  15  1.27948  0.014644
32  16  0.870705  0.0124694
32  17  0.693498  0.0112859
32  18  0.643199  0.0109106
32  19  0.693498  0.0112859
32  20  0.870705  0.0124694
32  21  1.27948  0.014644
32  22  2.20525  0.0181514
32  23  4.20866  0.0235556
32  24  6.33631  0.0317511
32  25  4.97049  0.0441388
32  26  2.9682  0.0629046
32  27  1.88428  0.0914447
32  28  1.3288  0.134968
32  29  1.02114  0.201209
32  30  0.837188  0.30087
32  31  0.720904  0.446563
32  32  0.644994  0.647747
32  33  0.595201  0.898911
32  34  0.563728  1.16408
32  35  0.546279  1.3741

33  0  0.720891  1.27891
33  1  0.729958  1.21234
33  2  0.758414  1.03796
33  3  0.810417  0.81427
33  4  0.894418  0.597621
33  5  1.0264  0.419588
33  6  1.23715  0.28734
33  7  1.58936  0.194776
33  8  2.2184  0.132045
33  9  3.40858  0.090174
33  10  5.40564  0.0623744
33  11  6.20389  0.0439205
33  12  3.82431  0.0316519
33  13  1.92538  0.0234936
33  14  1.05939  0.0180952
33  15  0.668543  0.0145837
33  16  0.482867  0.0124037
33  17  0.397535  0.0112166
33  18  0.372594  0.01084
33  19  0.397535  0.0112166
33  20  0.482867  0.0124037
33  21  0.668543  0.0145837
33  22  1.05939  0.0180952
33  23  1.92538  0.0234936
33  24  3.82431  0.0316519
33  25  6.20389  0.0439205
33  26  5.40564  0.0623744
33  27  3.40858  0.090174
33  28  2.2184  0.132045
33  29  1.58936  0.194776
33  30  1.23715  0.28734
33  31  1.0264  0.419588
33  32  0.894418  0.597621
33  33  0.810417  0.81427
33  34  0.758414  1.03796
33  35  0.729958  1.21234

34  0  0.901995  1.17327
34  1  0.915065  1.11491
34  2  0.956295  0.961194
34  3  1.03244  0.761885
34  4  1.15752  0.565944
34  5  1.35877  0.402163
34  6  1.69031  0.278418
34  7  2.26439  0.190457
34  8  3.30893  0.130054
34  9  5.0819  0.0892981
34  10  6.36039  0.0620056
34  11  4.47145  0.0437676
34  12  2.27321  0.031582
34  13  1.18779  0.0234498
34  14  0.696458  0.0180553
34  15  0.460843  0.0145409
34  16  0.343013  0.0123571
34  17  0.287048  0.0111673
34  18  0.270431  0.0107899
34  19  0.287048  0.0111673
34  20  0.343013  0.0123571
34  21  0.460843  0.0145409
34  22  0.696458  0.0180553
34  23  1.18779  0.0234498
34  24  2.27321  0.031582
34  25  4.47145  0.0437676
34  26  6.36039  0.0620056
34  27  5.0819  0.0892981
34  28  3.30893  0.130054
34  29  2.26439  0.190457
34  30  1.69031  0.278418
34  31  1.35877  0.402163
34  32  1.15752  0.565944
34  33  1.03244  0.761885
34  34  0.956295  0.961194
34  35  0.915065  1.11491

35  0  1.04045  1.11659
35  1  1.05687  1.06252
35  2  1.10883  0.91964
35  3  1.20543  0.733223
35  4  1.36578  0.548384
35  5  1.62746  0.39237
35  6  2.0658  0.273338
35  7  2.83362  0.18797
35  8  4.18984  0.128896
35  9  5.99635  0.088785
35  10  5.82618  0.0617881
35  11  3.37467  0.043677
35  12  1.7019  0.0315405
35  13  0.923424  0.0234237
35  14  0.559647  0.0180316
35  15  0.378847  0.0145153
35  16  0.286034  0.0123293
35  17  0.241226  0.0111379
35  18  0.227818  0.0107599
35  19  0.241226  0.0111379
35  20  0.286034  0.0123293
35  21  0.378847  0.0145153
35  22  0.559647  0.0180316
35  23  0.923424  0.0234237
35  24  1.7019  0.0315405
35  25  3.37467  0.043677
35  26  5.82618  0.0617881
35  27  5.99635  0.088785
35  28  4.18984  0.128896
35  29  2.83362  0.18797
35  30  2.0658  0.273338
35  31  1.62746  0.39237
35  32  1.36578  0.548384
35  33  1.20543  0.733223
35  34  1.10883  0.91964
35  35  1.05687  1.06252

