# iter   OP_error_   E_class   E_quant    mu_   Total_Particles   OPs_.total_Den
0   1.73093224884823   199.537237788502   -151.97817569077    3.73588208584281   48   40.9719858194753
1   0.867569930840651   86.5983064894295   -76.4118502559126    7.02533258017665   48   44.4859929097376
2   0.0720960393131506   -1.90865686384117   -0.847732109843778    5.48875943544491   48   48
3   0.0728381257405256   -2.25427569089584   -0.590121898610847    5.47729513935535   48   47.9997949487088
4   0.0736639530916504   -2.54129645943544   -0.393170946189807    5.46536946416108   48   47.9998346057588
5   0.0745254644673857   -2.77013983575954   -0.257050410263882    5.45290213043328   48   47.9998371773882
6   0.0753920420821861   -2.96845862525039   -0.15422367044813    5.43993497141935   48   47.9998366577615
7   0.0762529582521047   -3.15014099324252   -0.0708826604039028    5.42648197481666   48   47.9998420502085
8   0.077078235335171   -3.3256130713429   0.00490141572975311    5.41281333156561   48   47.9997185797535
9   0.0778965394066617   -3.49078949429456   0.0671841059062581    5.39859212310309   48   47.9996900951619
10   0.0787008965488241   -3.6538610494886   0.124404227884354    5.38388509878832   48   47.9997044626357
11   0.0794879683790202   -3.81734392257777   0.179153544553206    5.36871154139707   48   47.9997357709378
12   0.0802549296072022   -3.98231037106698   0.232559702361062    5.35308304586969   48   47.9997732965798
13   0.0809990034406464   -4.1492296654738   0.285152927871779    5.3370109227772   48   47.9998124824761
14   0.0817174253550036   -4.31827655165522   0.337179344502061    5.32050808925861   48   47.9998513445931
15   0.0823440904710333   -4.4771150450869   0.380461912196856    5.30425823169005   48   47.9995646610587
16   0.0829684982800738   -4.65057401129244   0.435285976877188    5.28747592944456   48   47.9998025563356
17   0.0836378333946258   -4.86178720139747   0.522848993666475    5.26988607745422   48   47.9999025822024
18   0.0843678677989381   -5.07842863004985   0.566638782167599    5.24532772731747   48   47.9999610689755
19   0.0850508410687089   -5.3007057205699   0.589377816461123    5.21696200061347   48   47.9999916112062
20   0.0856225403079594   -5.52403824388134   0.607215803937802    5.18772969195988   48   48.0000025022411
21   0.0860727060327826   -5.74779752089378   0.620127475475971    5.15775075175253   48   48.0000051158421
22   0.0864163381964888   -5.98372319238796   0.642404881046298    5.12740793070008   48   47.9999956143049
23   0.0866431802513754   -6.22639993915821   0.667589105486224    5.09658674896976   48   47.9999866032248
24   0.0867557446145828   -6.47754264457916   0.697782586213878    5.06535610837231   48   47.9999808566144
25   0.0867480870222971   -6.73488386734743   0.730380832759082    5.03367232345427   48   47.999978475469
