#row col OParams_[row][col]
0              0               (0.316314,0)
64             64               (0.683686,0)
1              1               (0.316314,0)
65             65               (0.683686,0)
2              2               (0.316314,0)
66             66               (0.683686,0)
3              3               (0.316314,0)
67             67               (0.683686,0)
4              4               (0.316314,0)
68             68               (0.683686,0)
5              5               (0.316314,0)
69             69               (0.683686,0)
6              6               (0.316314,0)
70             70               (0.683686,0)
7              7               (0.316314,0)
71             71               (0.683686,0)
8              8               (0.316314,0)
72             72               (0.683686,0)
9              9               (0.316314,0)
73             73               (0.683686,0)
10             10               (0.316314,0)
74             74               (0.683686,0)
11             11               (0.316314,0)
75             75               (0.683686,0)
12             12               (0.316314,0)
76             76               (0.683686,0)
13             13               (0.316314,0)
77             77               (0.683686,0)
14             14               (0.316314,0)
78             78               (0.683686,0)
15             15               (0.316314,0)
79             79               (0.683686,0)
16             16               (0.316314,0)
80             80               (0.683686,0)
17             17               (0.316314,0)
81             81               (0.683686,0)
18             18               (0.316314,0)
82             82               (0.683686,0)
19             19               (0.316314,0)
83             83               (0.683686,0)
20             20               (0.316314,0)
84             84               (0.683686,0)
21             21               (0.316314,0)
85             85               (0.683686,0)
22             22               (0.316314,0)
86             86               (0.683686,0)
23             23               (0.316314,0)
87             87               (0.683686,0)
24             24               (0.316314,0)
88             88               (0.683686,0)
25             25               (0.316314,0)
89             89               (0.683686,0)
26             26               (0.316314,0)
90             90               (0.683686,0)
27             27               (0.316314,0)
91             91               (0.683686,0)
28             28               (0.316314,0)
92             92               (0.683686,0)
29             29               (0.316314,0)
93             93               (0.683686,0)
30             30               (0.316314,0)
94             94               (0.683686,0)
31             31               (0.316314,0)
95             95               (0.683686,0)
32             32               (0.316314,0)
96             96               (0.683686,0)
33             33               (0.316314,0)
97             97               (0.683686,0)
34             34               (0.316314,0)
98             98               (0.683686,0)
35             35               (0.316314,0)
99             99               (0.683686,0)
36             36               (0.316314,0)
100            100               (0.683686,0)
37             37               (0.316314,0)
101            101               (0.683686,0)
