#k1  k2  Akw_up(w_target)    Akw_dn(w_target)
18  15  0.224451  0.0546351
18  16  0.191116  0.0740675
18  17  0.166388  0.103286
18  18  0.147911  0.147911
18  19  0.13411  0.216377
18  20  0.123916  0.319544
18  21  0.116602  0.465804
18  22  0.111682  0.64606
18  23  0.108845  0.811767
18  24  0.107918  0.881812
18  25  0.108845  0.811767
18  26  0.111682  0.64606
18  27  0.116602  0.465804
18  28  0.123916  0.319544
18  29  0.13411  0.216377
18  30  0.147911  0.147911
18  31  0.166388  0.103286
18  32  0.191116  0.0740675
18  33  0.224451  0.0546351
18  34  0.269979  0.0414448
18  35  0.333294  0.0322946
18  36  0.423389  0.0258109
18  37  0.55521  0.0211257
18  38  0.754581  0.0176805
18  39  1.0681  0.0151094
18  40  1.58397  0.0131685
18  41  2.47792  0.011692
18  42  4.11674  0.0105657
18  43  7.28424  0.00971013
18  44  13.5561  0.00906963
18  45  25.1136  0.00860532
18  46  41.0393  0.00829059
18  47  53.2861  0.0081082
18  48  57.054  0.00804844

19  0  3.56741  0.0079725
19  1  3.74668  0.00803099
19  2  4.36758  0.00820948
19  3  5.77381  0.00851728
19  4  9.07238  0.00897095
19  5  18.605  0.00959593
19  6  51.2974  0.0104293
19  7  41.7291  0.011524
19  8  12.034  0.0129552
19  9  4.74107  0.0148301
19  10  2.39065  0.0173032
19  11  1.40484  0.0205998
19  12  0.914881  0.0250541
19  13  0.641889  0.0311686
19  14  0.476944  0.0397114
19  15  0.371168  0.051871
19  16  0.300259  0.0694993
19  17  0.251149  0.0954684
19  18  0.216377  0.13411
19  19  0.191471  0.191471
19  20  0.173661  0.274442
19  21  0.16119  0.386531
19  22  0.152946  0.517712
19  23  0.148246  0.632863
19  24  0.146718  0.680191
19  25  0.148246  0.632863
19  26  0.152946  0.517712
19  27  0.16119  0.386531
19  28  0.173661  0.274442
19  29  0.191471  0.191471
19  30  0.216377  0.13411
19  31  0.251149  0.0954684
19  32  0.300259  0.0694993
19  33  0.371168  0.051871
19  34  0.476944  0.0397114
19  35  0.641889  0.0311686
19  36  0.914881  0.0250541
19  37  1.40484  0.0205998
19  38  2.39065  0.0173032
19  39  4.74107  0.0148301
19  40  12.034  0.0129552
19  41  41.7291  0.011524
19  42  51.2974  0.0104293
19  43  18.605  0.00959593
19  44  9.07238  0.00897095
19  45  5.77381  0.00851728
19  46  4.36758  0.00820948
19  47  3.74668  0.00803099
19  48  3.56741  0.0079725

20  0  1.0089  0.00790903
20  1  1.037  0.00796648
20  2  1.1281  0.00814174
20  3  1.30656  0.0084438
20  4  1.62996  0.00888866
20  5  2.23713  0.00950083
20  6  3.51521  0.010316
20  7  6.86155  0.0113847
20  8  19.8954  0.0127788
20  9  63.6313  0.0145999
20  10  17.6774  0.0169935
20  11  5.46746  0.0201705
20  12  2.50333  0.0244403
20  13  1.41816  0.0302628
20  14  0.915157  0.038331
20  15  0.645521  0.0496976
20  16  0.48634  0.0659648
20  17  0.385894  0.0895424
20  18  0.319544  0.123916
20  19  0.274442  0.173661
20  20  0.243431  0.243432
20  21  0.222338  0.334402
20  22  0.208674  0.436999
20  23  0.200984  0.524198
20  24  0.1985  0.559354
20  25  0.200984  0.524198
20  26  0.208674  0.436999
20  27  0.222338  0.334402
20  28  0.243431  0.243432
20  29  0.274442  0.173661
20  30  0.319544  0.123916
20  31  0.385894  0.0895424
20  32  0.48634  0.0659648
20  33  0.645521  0.0496976
20  34  0.915157  0.038331
20  35  1.41816  0.0302628
20  36  2.50333  0.0244403
20  37  5.46746  0.0201705
20  38  17.6774  0.0169935
20  39  63.6313  0.0145999
20  40  19.8954  0.0127788
20  41  6.86155  0.0113847
20  42  3.51521  0.010316
20  43  2.23713  0.00950083
20  44  1.62996  0.00888866
20  45  1.30656  0.0084438
20  46  1.1281  0.00814174
20  47  1.037  0.00796648
20  48  1.0089  0.00790903

21  0  0.530682  0.00785885
21  1  0.541691  0.00791548
21  2  0.576644  0.00808819
21  3  0.64207  0.00838576
21  4  0.751934  0.00882371
21  5  0.934859  0.00942587
21  6  1.25326  0.0102267
21  7  1.86137  0.0112753
21  8  3.22461  0.0126405
21  9  7.28212  0.0144199
21  10  27.4661  0.0167523
21  11  49.0209  0.0198375
21  12  10.3309  0.0239665
21  13  3.74617  0.0295683
21  14  1.90196  0.0372811
21  15  1.16  0.0480611
21  16  0.794242  0.0633369
21  17  0.589809  0.0852058
21  18  0.465803  0.116602
21  19  0.386531  0.16119
21  20  0.334402  0.222338
21  21  0.300064  0.300064
21  22  0.27831  0.385471
21  23  0.266237  0.456458
21  24  0.262364  0.484705
21  25  0.266237  0.456458
21  26  0.27831  0.385471
21  27  0.300064  0.300064
21  28  0.334402  0.222338
21  29  0.386531  0.16119
21  30  0.465803  0.116602
21  31  0.589809  0.0852058
21  32  0.794242  0.0633369
21  33  1.16  0.0480611
21  34  1.90196  0.0372811
21  35  3.74617  0.0295683
21  36  10.3309  0.0239665
21  37  49.0209  0.0198375
21  38  27.4661  0.0167523
21  39  7.28212  0.0144199
21  40  3.22461  0.0126405
21  41  1.86137  0.0112753
21  42  1.25326  0.0102267
21  43  0.934859  0.00942587
21  44  0.751934  0.00882371
21  45  0.64207  0.00838576
21  46  0.576644  0.00808819
21  47  0.541691  0.00791548
21  48  0.530682  0.00785885

22  0  0.367803  0.00782256
22  1  0.37428  0.0078786
22  2  0.39465  0.00804949
22  3  0.432031  0.00834383
22  4  0.492801  0.00877682
22  5  0.58915  0.00937179
22  6  0.745096  0.0101624
22  7  1.01192  0.0111965
22  8  1.51402  0.0125411
22  9  2.61739  0.0142909
22  10  5.78638  0.0165798
22  11  20.8101  0.0196001
22  12  57.6132  0.0236302
22  13  11.9116  0.0290777
22  14  4.09118  0.0365439
22  15  2.04523  0.0469206
22  16  1.24712  0.0615225
22  17  0.860032  0.0822462
22  18  0.646059  0.111682
22  19  0.517712  0.152947
22  20  0.436999  0.208674
22  21  0.385471  0.27831
22  22  0.353516  0.353516
22  23  0.336016  0.415116
22  24  0.330438  0.439419
22  25  0.336016  0.415116
22  26  0.353516  0.353516
22  27  0.385471  0.27831
22  28  0.436999  0.208674
22  29  0.517712  0.152947
22  30  0.646059  0.111682
22  31  0.860032  0.0822462
22  32  1.24712  0.0615225
22  33  2.04523  0.0469206
22  34  4.09118  0.0365439
22  35  11.9116  0.0290777
22  36  57.6132  0.0236302
22  37  20.8101  0.0196001
22  38  5.78638  0.0165798
22  39  2.61739  0.0142909
22  40  1.51402  0.0125411
22  41  1.01192  0.0111965
22  42  0.745096  0.0101624
22  43  0.58915  0.00937179
22  44  0.492801  0.00877682
22  45  0.432031  0.00834383
22  46  0.39465  0.00804949
22  47  0.37428  0.0078786
22  48  0.367803  0.00782256

23  0  0.302811  0.00780062
23  1  0.307707  0.0078563
23  2  0.323038  0.00802609
23  3  0.350917  0.00831848
23  4  0.395583  0.00874849
23  5  0.46488  0.00933913
23  6  0.573578  0.0101236
23  7  0.751281  0.011149
23  8  1.06361  0.0124813
23  9  1.67935  0.0142133
23  10  3.14214  0.0164762
23  11  7.9841  0.019458
23  12  36.5512  0.0234294
23  13  34.498  0.0287855
23  14  7.82754  0.0361067
23  15  3.17781  0.0462476
23  16  1.73963  0.0604584
23  17  1.12567  0.0805236
23  18  0.811767  0.108845
23  19  0.632862  0.148246
23  20  0.524198  0.200984
23  21  0.456458  0.266237
23  22  0.415116  0.336016
23  23  0.392697  0.392697
23  24  0.385585  0.414951
23  25  0.392697  0.392697
23  26  0.415116  0.336016
23  27  0.456458  0.266237
23  28  0.524198  0.200984
23  29  0.632862  0.148246
23  30  0.811767  0.108845
23  31  1.12567  0.0805236
23  32  1.73963  0.0604584
23  33  3.17781  0.0462476
23  34  7.82754  0.0361067
23  35  34.498  0.0287855
23  36  36.5512  0.0234294
23  37  7.9841  0.019458
23  38  3.14214  0.0164762
23  39  1.67935  0.0142133
23  40  1.06361  0.0124813
23  41  0.751281  0.011149
23  42  0.573578  0.0101236
23  43  0.46488  0.00933913
23  44  0.395583  0.00874849
23  45  0.350917  0.00831848
23  46  0.323038  0.00802609
23  47  0.307707  0.0078563
23  48  0.302811  0.00780062

24  0  0.284807  0.00779328
24  1  0.28929  0.00784884
24  2  0.303312  0.00801826
24  3  0.328742  0.00831
24  4  0.36931  0.00873901
24  5  0.431853  0.00932821
24  6  0.529077  0.0101107
24  7  0.685982  0.0111332
24  8  0.956594  0.0124613
24  9  1.47481  0.0141874
24  10  2.64783  0.0164417
24  11  6.1957  0.0194106
24  12  24.6248  0.0233625
24  13  49.7644  0.0286885
24  14  10.222  0.0359618
24  15  3.77174  0.0460251
24  16  1.97122  0.0601077
24  17  1.24273  0.079958
24  18  0.881812  0.107918
24  19  0.680191  0.146718
24  20  0.559354  0.1985
24  21  0.484705  0.262364
24  22  0.439419  0.330438
24  23  0.414951  0.385585
24  24  0.407203  0.407203
24  25  0.414951  0.385585
24  26  0.439419  0.330438
24  27  0.484705  0.262364
24  28  0.559354  0.1985
24  29  0.680191  0.146718
24  30  0.881812  0.107918
24  31  1.24273  0.079958
24  32  1.97122  0.0601077
24  33  3.77174  0.0460251
24  34  10.222  0.0359618
24  35  49.7644  0.0286885
24  36  24.6248  0.0233625
24  37  6.1957  0.0194106
24  38  2.64783  0.0164417
24  39  1.47481  0.0141874
24  40  0.956594  0.0124613
24  41  0.685982  0.0111332
24  42  0.529077  0.0101107
24  43  0.431853  0.00932821
24  44  0.36931  0.00873901
24  45  0.328742  0.00831
24  46  0.303312  0.00801826
24  47  0.28929  0.00784884
24  48  0.284807  0.00779328

25  0  0.302811  0.00780062
25  1  0.307707  0.0078563
25  2  0.323038  0.00802609
25  3  0.350917  0.00831848
25  4  0.395583  0.00874849
25  5  0.46488  0.00933913
25  6  0.573578  0.0101236
25  7  0.751281  0.011149
25  8  1.06361  0.0124813
25  9  1.67935  0.0142133
25  10  3.14214  0.0164762
25  11  7.9841  0.019458
25  12  36.5512  0.0234294
25  13  34.498  0.0287855
25  14  7.82754  0.0361067
25  15  3.17781  0.0462476
25  16  1.73963  0.0604584
25  17  1.12567  0.0805236
25  18  0.811767  0.108845
25  19  0.632862  0.148246
25  20  0.524198  0.200984
25  21  0.456458  0.266237
25  22  0.415116  0.336016
25  23  0.392697  0.392697
25  24  0.385585  0.414951
25  25  0.392697  0.392697
25  26  0.415116  0.336016
25  27  0.456458  0.266237
25  28  0.524198  0.200984
25  29  0.632862  0.148246
25  30  0.811767  0.108845
25  31  1.12567  0.0805236
25  32  1.73963  0.0604584
25  33  3.17781  0.0462476
25  34  7.82754  0.0361067
25  35  34.498  0.0287855
25  36  36.5512  0.0234294
25  37  7.9841  0.019458
25  38  3.14214  0.0164762
25  39  1.67935  0.0142133
25  40  1.06361  0.0124813
25  41  0.751281  0.011149
25  42  0.573578  0.0101236
25  43  0.46488  0.00933913
25  44  0.395583  0.00874849
25  45  0.350917  0.00831848
25  46  0.323038  0.00802609
25  47  0.307707  0.0078563
25  48  0.302811  0.00780062

26  0  0.367803  0.00782256
26  1  0.37428  0.0078786
26  2  0.39465  0.00804949
26  3  0.432031  0.00834383
26  4  0.492801  0.00877682
26  5  0.58915  0.00937179
26  6  0.745096  0.0101624
26  7  1.01192  0.0111965
26  8  1.51402  0.0125411
26  9  2.61739  0.0142909
26  10  5.78638  0.0165798
26  11  20.8101  0.0196001
26  12  57.6132  0.0236302
26  13  11.9116  0.0290777
26  14  4.09118  0.0365439
26  15  2.04523  0.0469206
26  16  1.24712  0.0615225
26  17  0.860032  0.0822462
26  18  0.646059  0.111682
26  19  0.517712  0.152947
26  20  0.436999  0.208674
26  21  0.385471  0.27831
26  22  0.353516  0.353516
26  23  0.336016  0.415116
26  24  0.330438  0.439419
26  25  0.336016  0.415116
26  26  0.353516  0.353516
26  27  0.385471  0.27831
26  28  0.436999  0.208674
26  29  0.517712  0.152947
26  30  0.646059  0.111682
26  31  0.860032  0.0822462
26  32  1.24712  0.0615225
26  33  2.04523  0.0469206
26  34  4.09118  0.0365439
26  35  11.9116  0.0290777
26  36  57.6132  0.0236302
26  37  20.8101  0.0196001
26  38  5.78638  0.0165798
26  39  2.61739  0.0142909
26  40  1.51402  0.0125411
26  41  1.01192  0.0111965
26  42  0.745096  0.0101624
26  43  0.58915  0.00937179
26  44  0.492801  0.00877682
26  45  0.432031  0.00834383
26  46  0.39465  0.00804949
26  47  0.37428  0.0078786
26  48  0.367803  0.00782256

27  0  0.530682  0.00785885
27  1  0.541691  0.00791548
27  2  0.576644  0.00808819
27  3  0.64207  0.00838576
27  4  0.751934  0.00882371
27  5  0.934859  0.00942587
27  6  1.25326  0.0102267
27  7  1.86137  0.0112753
27  8  3.22461  0.0126405
27  9  7.28212  0.0144199
27  10  27.4661  0.0167523
27  11  49.0209  0.0198375
27  12  10.3309  0.0239665
27  13  3.74617  0.0295683
27  14  1.90196  0.0372811
27  15  1.16  0.0480611
27  16  0.794242  0.0633369
27  17  0.589809  0.0852058
27  18  0.465803  0.116602
27  19  0.386531  0.16119
27  20  0.334402  0.222338
27  21  0.300064  0.300064
27  22  0.27831  0.385471
27  23  0.266237  0.456458
27  24  0.262364  0.484705
27  25  0.266237  0.456458
27  26  0.27831  0.385471
27  27  0.300064  0.300064
27  28  0.334402  0.222338
27  29  0.386531  0.16119
27  30  0.465803  0.116602
27  31  0.589809  0.0852058
27  32  0.794242  0.0633369
27  33  1.16  0.0480611
27  34  1.90196  0.0372811
27  35  3.74617  0.0295683
27  36  10.3309  0.0239665
27  37  49.0209  0.0198375
27  38  27.4661  0.0167523
27  39  7.28212  0.0144199
27  40  3.22461  0.0126405
27  41  1.86137  0.0112753
27  42  1.25326  0.0102267
27  43  0.934859  0.00942587
27  44  0.751934  0.00882371
27  45  0.64207  0.00838576
27  46  0.576644  0.00808819
27  47  0.541691  0.00791548
27  48  0.530682  0.00785885

28  0  1.0089  0.00790903
28  1  1.037  0.00796648
28  2  1.1281  0.00814174
28  3  1.30656  0.0084438
28  4  1.62996  0.00888866
28  5  2.23713  0.00950083
28  6  3.51521  0.010316
28  7  6.86155  0.0113847
28  8  19.8954  0.0127788
28  9  63.6313  0.0145999
28  10  17.6774  0.0169935
28  11  5.46746  0.0201705
28  12  2.50333  0.0244403
28  13  1.41816  0.0302628
28  14  0.915157  0.038331
28  15  0.645521  0.0496976
28  16  0.48634  0.0659648
28  17  0.385894  0.0895424
28  18  0.319544  0.123916
28  19  0.274442  0.173661
28  20  0.243431  0.243432
28  21  0.222338  0.334402
28  22  0.208674  0.436999
28  23  0.200984  0.524198
28  24  0.1985  0.559354
28  25  0.200984  0.524198
28  26  0.208674  0.436999
28  27  0.222338  0.334402
28  28  0.243431  0.243432
28  29  0.274442  0.173661
28  30  0.319544  0.123916
28  31  0.385894  0.0895424
28  32  0.48634  0.0659648
28  33  0.645521  0.0496976
28  34  0.915157  0.038331
28  35  1.41816  0.0302628
28  36  2.50333  0.0244403
28  37  5.46746  0.0201705
28  38  17.6774  0.0169935
28  39  63.6313  0.0145999
28  40  19.8954  0.0127788
28  41  6.86155  0.0113847
28  42  3.51521  0.010316
28  43  2.23713  0.00950083
28  44  1.62996  0.00888866
28  45  1.30656  0.0084438
28  46  1.1281  0.00814174
28  47  1.037  0.00796648
28  48  1.0089  0.00790903

29  0  3.56741  0.0079725
29  1  3.74668  0.00803099
29  2  4.36758  0.00820948
29  3  5.77381  0.00851728
29  4  9.07238  0.00897095
29  5  18.605  0.00959593
29  6  51.2974  0.0104293
29  7  41.7291  0.011524
29  8  12.034  0.0129552
29  9  4.74107  0.0148301
29  10  2.39065  0.0173032
29  11  1.40484  0.0205998
29  12  0.914881  0.0250541
29  13  0.641889  0.0311686
29  14  0.476944  0.0397114
29  15  0.371168  0.051871
29  16  0.300259  0.0694993
29  17  0.251149  0.0954684
29  18  0.216377  0.13411
29  19  0.191471  0.191471
29  20  0.173661  0.274442
29  21  0.16119  0.386531
29  22  0.152946  0.517712
29  23  0.148246  0.632863
29  24  0.146718  0.680191
29  25  0.148246  0.632863
29  26  0.152946  0.517712
29  27  0.16119  0.386531
29  28  0.173661  0.274442
29  29  0.191471  0.191471
29  30  0.216377  0.13411
29  31  0.251149  0.0954684
29  32  0.300259  0.0694993
29  33  0.371168  0.051871
29  34  0.476944  0.0397114
29  35  0.641889  0.0311686
29  36  0.914881  0.0250541
29  37  1.40484  0.0205998
29  38  2.39065  0.0173032
29  39  4.74107  0.0148301
29  40  12.034  0.0129552
29  41  41.7291  0.011524
29  42  51.2974  0.0104293
29  43  18.605  0.00959593
29  44  9.07238  0.00897095
29  45  5.77381  0.00851728
29  46  4.36758  0.00820948
29  47  3.74668  0.00803099
29  48  3.56741  0.0079725

30  0  57.054  0.00804844
30  1  53.2861  0.0081082
30  2  41.0393  0.00829059
30  3  25.1136  0.00860532
30  4  13.5561  0.00906963
30  5  7.28424  0.00971013
30  6  4.11674  0.0105657
30  7  2.47792  0.011692
30  8  1.58397  0.0131685
30  9  1.0681  0.0151094
30  10  0.754581  0.0176805
30  11  0.55521  0.0211257
30  12  0.423389  0.0258109
30  13  0.333294  0.0322946
30  14  0.269979  0.0414448
30  15  0.224451  0.0546351
30  16  0.191116  0.0740675
30  17  0.166388  0.103286
30  18  0.147911  0.147911
30  19  0.13411  0.216377
30  20  0.123916  0.319544
30  21  0.116602  0.465804
30  22  0.111682  0.64606
30  23  0.108845  0.811767
30  24  0.107918  0.881812
30  25  0.108845  0.811767
30  26  0.111682  0.64606
30  27  0.116602  0.465804
30  28  0.123916  0.319544
30  29  0.13411  0.216377
30  30  0.147911  0.147911
30  31  0.166388  0.103286
30  32  0.191116  0.0740675
30  33  0.224451  0.0546351
30  34  0.269979  0.0414448
30  35  0.333294  0.0322946
30  36  0.423389  0.0258109
30  37  0.55521  0.0211257
30  38  0.754581  0.0176805
30  39  1.0681  0.0151094
30  40  1.58397  0.0131685
30  41  2.47792  0.011692
30  42  4.11674  0.0105657
30  43  7.28424  0.00971013
30  44  13.5561  0.00906963
30  45  25.1136  0.00860532
30  46  41.0393  0.00829059
30  47  53.2861  0.0081082
30  48  57.054  0.00804844

31  0  2.14087  0.00813586
31  1  2.06858  0.00819709
31  2  1.87317  0.00838402
31  3  1.6061  0.00870682
31  4  1.32212  0.00918355
31  5  1.05998  0.00984216
31  6  0.838175  0.0107237
31  7  0.660272  0.0118871
31  8  0.521948  0.0134171
31  9  0.416122  0.0154363
31  10  0.335672  0.0181242
31  11  0.274524  0.021748
31  12  0.227883  0.0267136
31  13  0.192113  0.0336505
31  14  0.164515  0.0435579
31  15  0.143105  0.0580575
31  16  0.126426  0.079837
31  17  0.113414  0.113414
31  18  0.103286  0.166388
31  19  0.0954684  0.25115
31  20  0.0895423  0.385894
31  21  0.0852057  0.589809
31  22  0.0822462  0.860033
31  23  0.0805236  1.12567
31  24  0.079958  1.24273
31  25  0.0805236  1.12567
31  26  0.0822462  0.860033
31  27  0.0852057  0.589809
31  28  0.0895423  0.385894
31  29  0.0954684  0.25115
31  30  0.103286  0.166388
31  31  0.113414  0.113414
31  32  0.126426  0.079837
31  33  0.143105  0.0580575
31  34  0.164515  0.0435579
31  35  0.192113  0.0336505
31  36  0.227883  0.0267136
31  37  0.274524  0.021748
31  38  0.335672  0.0181242
31  39  0.416122  0.0154363
31  40  0.521948  0.0134171
31  41  0.660272  0.0118871
31  42  0.838175  0.0107237
31  43  1.05998  0.00984216
31  44  1.32212  0.00918355
31  45  1.6061  0.00870682
31  46  1.87317  0.00838402
31  47  2.06858  0.00819709
31  48  2.14087  0.00813586

32  0  0.535788  0.00823359
32  1  0.527001  0.00829647
32  2  0.502026  0.00848854
32  3  0.464551  0.00882047
32  4  0.419425  0.00931127
32  5  0.371411  0.00999047
32  6  0.324325  0.0109015
32  7  0.280704  0.0121074
32  8  0.241893  0.0136989
32  9  0.208333  0.0158086
32  10  0.179883  0.0186325
32  11  0.156089  0.022466
32  12  0.136368  0.0277643
32  13  0.120121  0.0352467
32  14  0.106792  0.0460812
32  15  0.0958954  0.06222
32  16  0.0870226  0.0870226
32  17  0.0798369  0.126426
32  18  0.0740675  0.191117
32  19  0.0694992  0.300259
32  20  0.0659647  0.486341
32  21  0.0633368  0.794243
32  22  0.0615225  1.24712
32  23  0.0604583  1.73963
32  24  0.0601076  1.97122
32  25  0.0604583  1.73963
32  26  0.0615225  1.24712
32  27  0.0633368  0.794243
32  28  0.0659647  0.486341
32  29  0.0694992  0.300259
32  30  0.0740675  0.191117
32  31  0.0798369  0.126426
32  32  0.0870226  0.0870226
32  33  0.0958954  0.06222
32  34  0.106792  0.0460812
32  35  0.120121  0.0352467
32  36  0.136368  0.0277643
32  37  0.156089  0.022466
32  38  0.179883  0.0186325
32  39  0.208333  0.0158086
32  40  0.241893  0.0136989
32  41  0.280704  0.0121074
32  42  0.324325  0.0109015
32  43  0.371411  0.00999047
32  44  0.419425  0.00931127
32  45  0.464551  0.00882047
32  46  0.502026  0.00848854
32  47  0.527001  0.00829647
32  48  0.535788  0.00823359

33  0  0.227093  0.00834024
33  1  0.224795  0.00840495
33  2  0.218141  0.0086027
33  3  0.207797  0.00894472
33  4  0.194708  0.00945112
33  5  0.179926  0.0101532
33  6  0.164439  0.0110972
33  7  0.149067  0.0123505
33  8  0.134415  0.0140112
33  9  0.120873  0.0162232
33  10  0.108648  0.0192023
33  11  0.0978127  0.0232773
33  12  0.0883436  0.0289638
33  13  0.080162  0.0370924
33  14  0.0731597  0.0490473
33  15  0.0672179  0.067218
33  16  0.0622199  0.0958955
33  17  0.0580575  0.143105
33  18  0.0546351  0.224452
33  19  0.051871  0.371169
33  20  0.0496976  0.645522
33  21  0.0480611  1.16
33  22  0.0469206  2.04524
33  23  0.0462476  3.17781
33  24  0.0460251  3.77174
33  25  0.0462476  3.17781
33  26  0.0469206  2.04524
33  27  0.0480611  1.16
33  28  0.0496976  0.645522
33  29  0.051871  0.371169
33  30  0.0546351  0.224452
33  31  0.0580575  0.143105
33  32  0.0622199  0.0958955
33  33  0.0672179  0.067218
33  34  0.0731597  0.0490473
33  35  0.080162  0.0370924
33  36  0.0883436  0.0289638
33  37  0.0978127  0.0232773
33  38  0.108648  0.0192023
33  39  0.120873  0.0162232
33  40  0.134415  0.0140112
33  41  0.149067  0.0123505
33  42  0.164439  0.0110972
33  43  0.179926  0.0101532
33  44  0.194708  0.00945112
33  45  0.207797  0.00894472
33  46  0.218141  0.0086027
33  47  0.224795  0.00840495
33  48  0.227093  0.00834024

34  0  0.12196  0.00845427
34  1  0.121111  0.00852096
34  2  0.118627  0.00872485
34  3  0.114694  0.00907782
34  4  0.109587  0.00960117
34  5  0.103632  0.0103282
34  6  0.0971597  0.0113082
34  7  0.0904769  0.0126136
34  8  0.083841  0.0143506
34  9  0.0774509  0.0166765
34  10  0.0714471  0.0198295
34  11  0.0659179  0.0241784
34  12  0.0609093  0.0303107
34  13  0.0564356  0.0391949
34  14  0.0524888  0.0524889
34  15  0.0490472  0.0731598
34  16  0.0460811  0.106792
34  17  0.0435578  0.164515
34  18  0.0414447  0.269979
34  19  0.0397114  0.476945
34  20  0.038331  0.915158
34  21  0.0372811  1.90196
34  22  0.0365439  4.09119
34  23  0.0361067  7.82756
34  24  0.0359618  10.222
34  25  0.0361067  7.82756
34  26  0.0365439  4.09119
34  27  0.0372811  1.90196
34  28  0.038331  0.915158
34  29  0.0397114  0.476945
34  30  0.0414447  0.269979
34  31  0.0435578  0.164515
34  32  0.0460811  0.106792
34  33  0.0490472  0.0731598
34  34  0.0524888  0.0524889
34  35  0.0564356  0.0391949
34  36  0.0609093  0.0303107
34  37  0.0659179  0.0241784
34  38  0.0714471  0.0198295
34  39  0.0774509  0.0166765
34  40  0.083841  0.0143506
34  41  0.0904769  0.0126136
34  42  0.0971597  0.0113082
34  43  0.103632  0.0103282
34  44  0.109587  0.00960117
34  45  0.114694  0.00907782
34  46  0.118627  0.00872485
34  47  0.121111  0.00852096
34  48  0.12196  0.00845427

35  0  0.0752067  0.00857392
35  1  0.074822  0.00864272
35  2  0.0736911  0.00885315
35  3  0.0718811  0.00921779
35  4  0.0694941  0.00975923
35  5  0.066655  0.0105129
35  6  0.0634983  0.0115316
35  7  0.0601557  0.0128933
35  8  0.0567471  0.0147131
35  9  0.053374  0.0171635
35  10  0.0501175  0.0205085
35  11  0.0470376  0.0251631
35  12  0.0441756  0.0318007
35  13  0.0415571  0.0415572
35  14  0.0391949  0.0564356
35  15  0.0370924  0.0801621
35  16  0.0352466  0.120121
35  17  0.0336505  0.192113
35  18  0.0322945  0.333294
35  19  0.0311686  0.64189
35  20  0.0302628  1.41817
35  21  0.0295682  3.74619
35  22  0.0290776  11.9117
35  23  0.0287855  34.4981
35  24  0.0286885  49.7646
35  25  0.0287855  34.4981
35  26  0.0290776  11.9117
35  27  0.0295682  3.74619
35  28  0.0302628  1.41817
35  29  0.0311686  0.64189
35  30  0.0322945  0.333294
35  31  0.0336505  0.192113
35  32  0.0352466  0.120121
35  33  0.0370924  0.0801621
35  34  0.0391949  0.0564356
35  35  0.0415571  0.0415572
35  36  0.0441756  0.0318007
35  37  0.0470376  0.0251631
35  38  0.0501175  0.0205085
35  39  0.053374  0.0171635
35  40  0.0567471  0.0147131
35  41  0.0601557  0.0128933
35  42  0.0634983  0.0115316
35  43  0.066655  0.0105129
35  44  0.0694941  0.00975923
35  45  0.0718811  0.00921779
35  46  0.0736911  0.00885315
35  47  0.074822  0.00864272
35  48  0.0752067  0.00857392

36  0  0.0508794  0.0086973
36  1  0.0506799  0.0087683
36  2  0.0500914  0.00898557
36  3  0.0491428  0.00936242
36  4  0.047879  0.00992284
36  5  0.0463559  0.0107045
36  6  0.0446364  0.0117641
36  7  0.0427841  0.0131855
36  8  0.0408603  0.0150937
36  9  0.0389198  0.0176781
36  10  0.0370097  0.0212317
36  11  0.0351682  0.0262225
36  12  0.0334247  0.0334247
36  13  0.0318007  0.0441757
36  14  0.0303107  0.0609094
36  15  0.0289637  0.0883437
36  16  0.0277642  0.136368
36  17  0.0267136  0.227883
36  18  0.0258109  0.42339
36  19  0.0250541  0.914884
36  20  0.0244402  2.50334
36  21  0.0239665  10.3309
36  22  0.0236302  57.6134
36  23  0.0234293  36.551
36  24  0.0233625  24.6247
36  25  0.0234293  36.551
36  26  0.0236302  57.6134
36  27  0.0239665  10.3309
36  28  0.0244402  2.50334
36  29  0.0250541  0.914884
36  30  0.0258109  0.42339
36  31  0.0267136  0.227883
36  32  0.0277642  0.136368
36  33  0.0289637  0.0883437
36  34  0.0303107  0.0609094
36  35  0.0318007  0.0441757
36  36  0.0334247  0.0334247
36  37  0.0351682  0.0262225
36  38  0.0370097  0.0212317
36  39  0.0389198  0.0176781
36  40  0.0408603  0.0150937
36  41  0.0427841  0.0131855
36  42  0.0446364  0.0117641
36  43  0.0463559  0.0107045
36  44  0.047879  0.00992284
36  45  0.0491428  0.00936242
36  46  0.0500914  0.00898557
36  47  0.0506799  0.0087683
36  48  0.0508794  0.0086973

37  0  0.036834  0.00882236
37  1  0.0367197  0.00889562
37  2  0.0363818  0.00911992
37  3  0.0358344  0.00950934
37  4  0.0350997  0.0100893
37  5  0.0342064  0.0109001
37  6  0.0331867  0.0120021
37  7  0.032075  0.0134858
37  8  0.0309048  0.0154869
37  9  0.0297081  0.018213
37  10  0.0285132  0.0219896
37  11  0.0273445  0.0273446
37  12  0.0262225  0.0351682
37  13  0.025163  0.0470376
37  14  0.0241784  0.065918
37  15  0.0232773  0.0978129
37  16  0.0224659  0.156089
37  17  0.021748  0.274525
37  18  0.0211257  0.555212
37  19  0.0205998  1.40485
37  20  0.0201705  5.46749
37  21  0.0198375  49.0212
37  22  0.0196001  20.81
37  23  0.0194579  7.98407
